Unnamed: 0,address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km
6410,Phnom Penh,Dangkao,Dangkao,88658461e3fffff,1120.35,34,38091.9,104.88541157552056,11.510100042640635,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,9,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1
6411,Phnom Penh,Saensokh,Khmuonh,8865846d69fffff,2859.42,110,314536.2,104.83896135067198,11.616905726482956,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,16,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,1
6412,Phnom Penh,Dangkao,Dangkao,8865846113fffff,2031.89,44,89403.16,104.89424865444347,11.489086125029976,8,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,12,0,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,1,8,0,0,0,0,1,11,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1
6413,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461abfffff,2179.8,36,78472.8,104.87132268444874,11.519123634705265,8,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1
6414,Phnom Penh,Dangkao,Cheung Aek,8865846067fffff,1482.04,100,148204.0,104.91178405143944,11.456686947014068,11,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,1,0,10,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0
6415,Phnom Penh,Doun Penh,Srah Chak,8865846aa5fffff,2523.63,44,111039.72,104.9128898545619,11.581211397251955,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,8,0,0,0,0,1
6416,Phnom Penh,Pur SenChey,Chaom Chau,8865846195fffff,130.76,60,7845.599999999999,104.84789722755755,11.50843891626018,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,12,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,1,0
6417,Phnom Penh,Dangkao,Prey Veaeng,88658460adfffff,357.98,90,32218.2,104.8470952844591,11.471235452938863,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,1,12,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,1
6418,Phnom Penh,Dangkao,Dangkao,88658461e1fffff,3487.72,62,216238.64,104.89349900940675,11.50404073052612,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,10,0,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1
6419,Phnom Penh,Chbar Ampov,Nirouth,8865846a0bfffff,3200.53,108,345657.24000000005,104.96515416576229,11.540498067910487,2,0,0,1,0,0,5,0,0,0,0,1,3,0,0,0,1,0,11,0,0,0,0,0,8,0,0,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,13,0,0,0,0,0
6420,Phnom Penh,Pur SenChey,Kakab,8865846f05fffff,908.47,56,50874.32,104.84719855169422,11.571842850944323,10,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,4,0,0,0,1,0,12,0,0,0,0,0,8,0,0,0,0,1,11,0,0,0,0,0,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0
6421,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d7fffff,1235.28,58,71646.24,104.86850212886772,11.593052214425816,9,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,13,0,0,0,0,0,7,0,0,0,0,1,10,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1
6422,Phnom Penh,Dangkao,Prey Veaeng,88658460a9fffff,897.8,96,86188.79999999999,104.83841878425032,11.4617029515554,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,1,14,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,1
6423,Phnom Penh,Saensokh,Khmuonh,8865846891fffff,680.84,70,47658.8,104.85178290594372,11.61094099962144,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,1,0,15,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,1,0,8,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1
6424,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad1fffff,2129.11,32,68131.52,104.90141257852756,11.527540339375584,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,8,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1
6425,Phnom Penh,Saensokh,Krang Thnong,8865846d69fffff,2682.84,36,96582.24,104.83858060652808,11.61285837784746,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,16,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,1
6426,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d5fffff,1324.71,112,148367.52000000002,104.87353495152163,11.59512988033992,8,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,13,0,0,0,0,0,7,0,0,0,0,1,10,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1
6427,Phnom Penh,Dangkao,Dangkao,886584618dfffff,3058.58,80,244686.4,104.87351114225392,11.505434969900678,9,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1
6428,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f05fffff,946.34,42,39746.28,104.84521511506372,11.56979189387611,10,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0
6429,Phnom Penh,Praek Pnov,Ponsang,8865846d89fffff,602.78,36,21700.08,104.75290535962036,11.620632763412312,21,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,14,0,0,0,0,0,23,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0
6430,Phnom Penh,Chbar Ampov,Nirouth,886584612dfffff,2151.96,48,103294.08,104.94436094652306,11.517989601619549,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,10,0,0,0,0,0,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0
6431,Phnom Penh,Pur SenChey,Kamboul,8865846c59fffff,612.36,50,30618.0,104.77897316901084,11.540207705732575,17,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,1
6432,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b7fffff,1446.99,74,107077.26,104.9722274958022,11.511127851656145,5,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,12,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,15,0,0,0,0,0
6433,Phnom Penh,Saensokh,Tuek Thla,8865846f69fffff,1645.96,30,49378.8,104.8648135588486,11.560479489238718,8,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,10,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0
6434,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846837fffff,1512.94,58,87750.52,104.91861812404764,11.632173894040532,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,5,0,0,0,0,1,16,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,12,0,0,0,0,0
6435,Phnom Penh,Dangkao,Preaek Kampues,8865846005fffff,253.22,62,15699.64,104.89971554902036,11.448376812676402,12,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,1,0,12,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0
6436,Phnom Penh,Pur SenChey,Kakab,8865846f11fffff,1998.92,116,231874.72,104.82142277509188,11.560277839583613,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,1,13,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,2,0,0,1,0,0
6437,Phnom Penh,Pur SenChey,Kakab,8865846f57fffff,977.6,94,91894.4,104.83408620647482,11.541914110302407,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0
6438,Phnom Penh,Mean Chey,Chak Angrae Leu,886584613dfffff,2967.59,88,261147.92,104.92647559787405,11.511201587311444,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,7,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,10,0,0,0,0,0
6439,Phnom Penh,Praek Pnov,Ponsang,886580d2d9fffff,337.39,88,29690.32,104.78837115187994,11.648256951380576,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,11,0,0,0,0,0,22,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,12,0,0,0,0,0
6440,Phnom Penh,Pur SenChey,Chaom Chau,8865846f55fffff,361.61,60,21696.6,104.84267082793434,11.544724855042404,10,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0
6441,Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,1702.92,36,61305.12,104.90767454291492,11.46161726488224,10,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,15,0,0,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0
6442,Phnom Penh,Chbar Ampov,Preaek Pra,8865846165fffff,1850.49,108,199852.92,104.9616774622339,11.506274431015749,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,12,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,14,0,0,0,0,0
6443,Phnom Penh,Dangkao,Cheung Aek,886584602dfffff,1767.04,34,60079.36,104.9092282665464,11.46980776019637,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,14,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,13,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0
6444,Phnom Penh,Pur SenChey,Kamboul,8865846ee5fffff,994.13,50,49706.5,104.76723514402472,11.524030437962644,19,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,8,0,0,0,0,1
6445,Phnom Penh,Pur SenChey,Samraong Kraom,8865846c6dfffff,180.68,40,7227.200000000001,104.81488676151288,11.570631686335656,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,1,14,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,1,0
6446,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846839fffff,957.71,106,101517.26,104.93363025002466,11.618700428868616,7,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,15,0,0,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0
6447,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584613dfffff,3316.25,50,165812.5,104.92000506486605,11.517770183650027,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,9,0,0,0,0,1
6448,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846f4dfffff,2722.57,58,157909.06,104.86977560743284,11.54130665087611,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0
6449,Phnom Penh,Russey Keo,Ruessei Kaev,88658468edfffff,1743.14,100,174314.0,104.90666708770289,11.611309635280117,7,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,14,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,10,0,0,0,0,0
6450,Phnom Penh,Chraoy Chongvar,Kaoh Dach,886584698dfffff,1022.29,120,122674.8,104.92486209419624,11.657914206085213,11,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,1,19,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,15,0,0,0,0,0
6451,Phnom Penh,Chamkar Mon,Tonle Basak,8865846a17fffff,1965.93,76,149410.68,104.9405507158367,11.553314728231609,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,11,0,0,0,0,0
6452,Phnom Penh,Pur SenChey,Snaor,8865846c09fffff,517.52,50,25876.0,104.77985915325776,11.55422470500628,17,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,1
6453,Phnom Penh,Saensokh,Tuek Thla,8865846f6dfffff,2186.24,60,131174.4,104.8713552747753,11.567176359446613,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,10,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0
6454,Phnom Penh,Chbar Ampov,Nirouth,8865846a53fffff,1048.17,42,44023.14,104.9521127642906,11.527864916447268,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,10,0,0,0,0,0,6,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,12,0,0,0,0,0
6455,Phnom Penh,Saensokh,Krang Thnong,8865846f23fffff,2613.72,34,88866.48,104.8437160670273,11.580864723255322,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,4,0,0,0,1,0,13,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,3,0,0,0,1,0
