address_subdivision,address_locality,address_line_2,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,h_id_price_mean,h_id_price_max,h_id_price_median,h_id_price_min,geometry,index_right,population,h_id
Phnom Penh,Praek Pnov,Samraong,210.76,128,26977.28,104.84627875679016,11.706047134880246,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,12,0,0,0,0,0,25,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.105,251.01,214.055,209.59,POINT (104.8462787567902 11.70604713488025),71624,530.0,886580d049fffff
Phnom Penh,Praek Pnov,Preaek Phnov,1193.32,126,150358.31999999998,104.84794726059108,11.655830708878517,15,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,1,20,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,1,12,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,10,0,1,2,1,6,17,0,0,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,680.225,1193.32,636.1800000000001,254.92,POINT (104.8479472605911 11.65583070887852),71487,834.0,886580d255fffff
Phnom Penh,Chbar Ampov,Preaek Aeng,837.13,216,180820.08,104.9774835961357,11.521703352759353,5,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,12,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,15,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,17,0,0,0,10,7,21,0,0,1,7,13,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,2,2,6,0,0,1,0,5,5,0,0,0,0,5,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,1,13,1,0,2,8,2,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,848.5446666666667,927.65,838.6,734.83,POINT (104.9774835961357 11.52170335275935),53955,2020.0,8865846a4bfffff
Phnom Penh,Chbar Ampov,Kbal Kaoh,548.97,202,110891.94,105.02845665247936,11.503830315292491,10,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,1,17,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,535.3530000000001,548.97,544.74,481.27,POINT (105.0284566524794 11.50383031529249),53015,1442.0,8865847833fffff
Phnom Penh,Pur SenChey,Samraong Kraom,544.62,62,33766.44,104.82068930339052,11.552760209626296,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,1,12,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,23,0,0,3,7,13,46,0,1,6,8,31,0,0,0,0,0,0,9,0,0,2,1,6,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,2,6,21,0,0,2,4,15,5,0,0,0,0,5,8,0,0,2,0,6,0,0,0,0,0,0,2,0,0,0,0,2,15,0,0,1,3,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,842.9333333333334,1770.31,542.595,377.31,POINT (104.8206893033905 11.5527602096263),53585,506.0,8865846f11fffff
Phnom Penh,Praek Pnov,Ponsang,235.46,222,52272.12,104.76458518507086,11.629519483323314,21,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,0,0,23,0,0,0,0,0,19,0,0,0,0,0,22,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,11,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,214.90625,267.43,200.195,190.7,POINT (104.7645851850709 11.62951948332331),53695,334.0,8865846de3fffff
Phnom Penh,Pur SenChey,Snaor,225.74,46,10384.04,104.76588248899974,11.577174785266068,19,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,8,0,0,0,0,1,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191.27,225.74,190.21,166.45,POINT (104.7658824889997 11.57717478526607),53848,352.0,8865846c39fffff
Phnom Penh,Chbar Ampov,Veal Sbov,900.97,200,180194.0,104.97581590585698,11.525077075196522,4,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,8,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,11,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,15,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,22,0,0,1,9,12,21,0,0,3,7,11,2,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,2,4,0,0,1,1,2,7,0,0,1,1,5,5,0,0,0,0,5,2,0,0,0,1,1,5,0,0,1,3,1,0,0,0,0,0,0,4,0,0,0,2,2,14,1,0,3,7,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,848.5446666666667,927.65,838.6,734.83,POINT (104.975815905857 11.52507707519652),53955,2020.0,8865846a4bfffff
Phnom Penh,Dangkao,Krang Pongro,210.03,116,24363.48,104.80345758857308,11.428514873521989,20,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.5922222222222,296.47,217.95,170.54,POINT (104.8034575885731 11.42851487352199),54204,1122.0,8865846725fffff
Phnom Penh,Dangkao,Krang Pongro,226.47,62,14041.14,104.8096370794736,11.4458099862657,18,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.04,256.99,229.24,215.52,POINT (104.8096370794736 11.4458099862657),54768,872.0,8865846091fffff
Phnom Penh,Pur SenChey,Boeng Thum,188.21,56,10539.76,104.7537173755645,11.463140253170684,22,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,13,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133.34300000000002,188.21,144.91,48.2,POINT (104.7537173755645 11.46314025317068),54383,229.0,8865846539fffff
Phnom Penh,Praek Pnov,Preaek Phnov,966.81,204,197229.24,104.85697719394032,11.660156616316009,15,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,1,20,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,1,12,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,11,0,0,3,1,7,17,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,940.2725,1078.16,967.08,725.47,POINT (104.8569771939403 11.66015661631601),71520,2118.0,886580d209fffff
Phnom Penh,Pur SenChey,Snaor,208.05,42,8738.1,104.77619219177387,11.549231226037191,18,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,1,16,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,565.1093333333333,1315.6,237.03,183.56,POINT (104.7761921917739 11.54923122603719),53836,224.0,8865846c55fffff
Phnom Penh,Chbar Ampov,Preaek Thmei,353.92,232,82109.44,105.03175021316932,11.467894821109711,13,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,23,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,265.5075,353.92,325.85,56.41,POINT (105.0317502131693 11.46789482110971),53025,986.0,886584781bfffff
Phnom Penh,Saensokh,Phnom Penh Thmei,3020.34,202,610108.68,104.87525529863488,11.579696791191852,7,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,114,0,2,7,46,59,155,0,2,27,36,90,56,0,1,0,6,49,24,0,3,2,6,13,44,0,1,3,13,27,58,1,1,9,24,23,51,0,3,6,9,33,66,0,4,6,18,38,92,0,3,19,45,25,21,0,0,2,8,11,10,0,0,1,1,8,43,0,3,4,12,24,31,0,1,5,6,19,64,0,0,4,16,44,239,0,8,8,48,175,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3051.83,3193.76,3045.455,2962.81,POINT (104.8752552986349 11.57969679119185),54086,4023.0,88658468d9fffff
Phnom Penh,Dangkao,Preaek Kampues,260.2,198,51519.6,104.91499930759834,11.435945458148929,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,1,13,0,0,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,1,2,8,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245.81714285714287,264.7,261.33,204.01,POINT (104.9149993075983 11.43594545814893),54793,54.0,8865846045fffff
Phnom Penh,Russey Keo,Ruessei Kaev,2475.89,196,485274.44,104.91371705667775,11.59788537372577,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,12,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,126,0,0,20,30,76,108,0,2,22,20,64,88,0,0,1,12,75,76,0,0,1,14,61,78,1,2,6,14,55,58,0,1,5,16,36,60,1,1,12,8,38,43,0,3,3,6,31,78,0,0,6,8,64,25,0,0,3,4,18,99,0,0,0,14,85,68,0,0,5,12,51,21,1,0,3,2,15,109,0,0,4,14,91,529,0,8,40,103,378,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2178.915,2592.12,2188.42,1427.43,POINT (104.9137170566778 11.59788537372577),54165,6843.0,8865846813fffff
Phnom Penh,Dangkao,Preaek Kampues,288.57,98,28279.86,104.89267559280928,11.46618859654419,10,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,1,0,10,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,10,0,1,0,2,7,15,0,1,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,19,0,1,6,3,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,476.6007692307693,1218.23,273.81,244.05,POINT (104.8926755928093 11.46618859654419),54808,1353.0,8865846023fffff
Phnom Penh,Dangkao,Spean Thma,254.93,78,19884.54,104.8634820609482,11.474792603006888,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,1,12,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,1,7,15,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,25,0,0,1,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,507.67,692.53,567.38,254.93,POINT (104.8634820609482 11.47479260300689),54638,1398.0,88658461d9fffff
