id,headline,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,address_line_1,category_name,is_parent,type,information,latitude,longitude,price_clean
229413.0,2Bed Penthouse Type for Sale floor 31th,"$409,217",2.0,2.0,109.9,Phnom Penh,Chamkarmon,Tonle Bassac, ,Condo,False,residential,"2Bed Penthouse Type for Sale ?? floor 31th +  unit type: two floors + size: 109.90 sqm + bathroom: 2 (bathtube) + bedroom: 2 + big living area ?? unit 31-08 unit direction: North view: riverside, diamond island, city view, etc. ?? full price: $409,217 discount: 5% price after off: $388,756 ?? Include: + kitchen + bathroom + closet + GRR 3 years 8% yearly ?? Payment: booking $3,000 sign contract 30% 20% pay12months handover 50%",11.54635007,104.9216541,409217.0
222972.0,"villa in LA in Borey Peng Huot, Steng Meanchey, Khan Meanchey, ","$195,000",4.0,5.0,109.8,Phnom Penh,Meanchey,Stueng Mean chey,  ,Villa,False,residential,"villa in LA in Borey Peng Huot, Steng Meanchey, Khan Meanchey, need to sell urgently. * Price only: $ 195,000 (negotiable) *This price includes transfer of title * Land size: 6.1m x 18m * House size: 5m x 12m * Have 5m front land and 1m back and 1,1m side * 4 Bedrooms & 5 Bathrooms * home facing : south ?? Location: Good location, 850m from Stung Meanchey Pig nose and 550m from Aeon Mart => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.530293,104.898903,195000.0
221683.0,Villa (LB) in Phnom Penh Thmey (Regent Park) Khan Meanchey,"$239,900",4.0,5.0,109.62,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,Villa,False,residential,"Villa (LB) in Phnom Penh Thmey (Regent Park) Khan Meanchey need to sell urgently * Price only: $239,900 (negotiable) *This price includes the transfer of ownership * Land size: 5.4m x 20.3m * House size: 5.4m x 12m * Left 6.8m front land, 1.5m back land * 4 Bedrooms & 5 Bathrooms * house facing direction: east *has rental income of $1,000/month => Civilized, safe, comfortable lifestyle => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.57561,104.92025,239900.0
221085.0,"Flat (corner) available for business near Borey Bunly, Dongkor district.","$225,000",5.0,6.0,109.44,Phnom Penh,Dangkao,Dangkao, ,Flat,False,residential,"Flat (corner) available for business near Borey Bunly, Dongkor district. Urgent sale. * Price only: $ 225,000 (negotiable) *This price includes transfer of title * Land size: 4.8m x 22.8m * House size: 4m x 16m * Have 5m of the front land left, 1,8m behind and 0,8m of the corner left * 5 Bedrooms & 6 Bathrooms * house facing direction: east * Brand new house clean ?? Location: Good location, can do business, down from street 217 by Total gas station, Chamka Dong 700m and near Borey Bunly => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.48,104.9,225000.0
207891.0,"Business house (Shop House) in Borey Orchide Villa Street 2004, Or Bek Kaom district, Sen Sok district,","$349,000",4.0,5.0,109.2,Phnom Penh,Sen Sok,Ou Baek K'am, ,Shophouse,False,residential,"Business house (Shop House) in Borey Orchide Villa Street 2004, Or Bek Kaom district, Sen Sok district, need to sell urgently. * Price only: $349,000 (negotiable) *this price plus a cut of hard title *Land size: 4,2m x 26m * House size: 4,2m x 18m * There are 6 meters of land in front, 2 meters of land in the back * 4 bedrooms and 5 bathrooms * heading home: south side *Provide materials such as: 3 air conditioners and curtain - Civilized, safe, comfortable living - Bank installment for 20 years but require 30% of the house upfront.",11.55,104.89,349000.0
206722.0,"Business house (Shop House) in Borey Orchide Villa Street 2004, Or Bek Kaom district, Sen Sok district","$349,000",4.0,5.0,109.2,Phnom Penh,Sen Sok,Ou Baek K'am, ,Shophouse,False,residential,"Business house (Shop House) in Borey Orchide Villa Street 2004, Or Bek Kaom district, Sen Sok district, need to sell urgently. * Price only: $349,000 (negotiable) *this price plus a cut of hard title *Land size: 4,2m x 26m * House size: 4,2m x 18m * There are 6 meters of land in front, 2 meters of land in the back * 4 bedrooms and 5 bathrooms * heading home: south side *Provide materials such as: 3 air conditioners and curtain -  Civilized, safe, comfortable living -  Bank installment for 20 years but require 30% of the house upfront.",11.55,104.89,349000.0
218572.0,"Business house in Borey Chipmong, Toul Pongro, Posenchey district","$157,000",4.0,5.0,109.2,Phnom Penh,Por Sen Chey,Kamboul, ,Shophouse,False,residential,"Business house in Borey Chipmong, Toul Pongro, Posenchey district, need to sell urgently. * Price only: 157,000 dollars (negotiable) *This price includes transfer of title * Land size: 4,2m x 26m * House size: 4,2m x 16m * left front land 5m, and back 5m * 4 Bedrooms 5 Bathrooms * home facing : north side * Provides equipment such as: 5 air conditioners, 4 hot water heater, front and back of the house ?? Location: Good location, 950m from Lim Chiang Hak supermarket and 1.2k. M from Sovann Phum school => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.55,104.93,157000.0
213085.0,"Business House (SH) in Borey Orchid Villa, Sangkat O Bek Kam, Khan Sen Sok","$250,000",4.0,5.0,109.2,Phnom Penh,Sen Sok,Ou Baek K'am, ,Shophouse,False,residential,"Business house (SH) in Orchid Villa Borey, Sangkat O Bek Kam, Khan Sen Sok, urgent need to sell * Price only: $ 250,000 (Negotiable) * This price includes hard copy * Land size: 4.2m x 26m * House size: 4.2m x 18m * Front land 6m, back land 2m * 4 bedrooms and 5 bathrooms * House facing: South => Civilized living, safety, comfort => Can pay in installments The bank for 20 years only requires you to pay 30% of the house price in advance.",11.55,104.89,250000.0
243309.0,Shophouse For Sale I Borey Phnom Penh Park 6A,"$248,000",5.0,6.0,109.2,Phnom Penh,Chroy Changvar,Preaek Lieb,   ,Shophouse,False,residential,"This shophouse is perfect for both living and business. The land size is 4.2m × 26m , with a house size of 4.2m × 17m . It has 3 floors (E0, E1, E2) and faces northwest , giving you plenty of space to use. The deed type is change ownership with the developer . You can discuss the transfer fee later. The property is unfurnished , so you can design it to your taste. It features 5 bedrooms and 6 bathrooms . There is a spacious living room and a kitchen. The location is excellent, taking about 10 minutes from Chroy Changvar Bridge. It is also surrounded by many new borey projects. Don't miss this opportunity! Contact us now to arrange a viewing. Key Features: • Land size: 4.2m × 26m • House size: 4.2m × 17m • Total floors: 3 (E0, E1, E2) • Facing: Northwest • Deed type: Change ownership with developer • Transfer fee: can negotiate • Unfurnished • 5 Bedrooms • 6 Bathrooms • 1 Living room • 1 Kitchen • Great location: 10 mins from Chroy Changvar Bridge, surrounded by new borey projects",11.658559,104.913169,248000.0
247100.0,Shophouse for Sale in Borey Mongkul Phnom Penh (Toul Pongro),"$250,000",5.0,6.0,109.2,Phnom Penh,Dangkao,Prey Sa,   ,Shophouse,False,residential,"This shophouse offers a great opportunity for living, business, or investment. The property is located on the main road, making it convenient and highly visible for business purposes. It is just 3.2km from National Road 3 and 500m from Borey Romchek Toul Pongro, giving you easy access to key locations. The shophouse has a land size of 4.2m x 26m with a house size of 4.2m x 16m, leaving 15m of front land and 2m of back land for extra use. It has three floors (E0, E1, E2) and includes a mezzanine on E0, adding more usable space. Inside, there are 5 bedrooms, 6 bathrooms, 1 living room, and 1 kitchen, making it perfect for large families or mixed-use purposes. The property is available for transfer with a hard title, ensuring secure ownership. Don’t miss this chance! Contact us today to learn more or schedule a visit. Key Features: • Located in Borey Mongkul Phnom Penh (Toul Pongro) • Transfer with hard title • Land size: 4.2m x 26m • House size: 4.2m x 16m • Front land: 15m, Back land: 2m • Total floors: 3 (E0, E1, E2) with mezzanine • 5 Bedrooms • 6 Bathrooms • 1 Living room • 1 Kitchen • On the main road • Close to National Road 3 (3.2km) and Borey Romchek Toul Pongro (500m)",11.50760701,104.8872852,250000.0
250606.0,Flat house for Sale / Daun Penh,"$140,000",4.0,3.0,109.2,Phnom Penh,Daun Penh,Phsar Thmei III, ,Retreat,False,residential,"Flathouse for Sale – 4 Bedrooms, Soft Title This flathouse is now available for sale , offering a simple and practical layout on a single floor . The house size is 4.2m x 26m , with enough room for comfortable family living. The property includes 4 bedrooms, 3 bathrooms, a kitchen, and a living room . It is semi-furnished , making it easy to move in and personalize. This flathouse comes with a soft title , suitable for local buyers looking for a property to own and settle in. Contact us today to arrange a viewing! Key Features: - Property Type: Flathouse - For Sale - House Size: 4.2m x 26m - Total Floor: 1 - 4 Bedrooms, 3 Bathrooms - Kitchen & Living Room - Semi Furnished - Soft Title",11.575837,104.9201,140000.0
215480.0,"Flat at Boeung Tompun, Meanchey district","$125,000",4.0,5.0,109.2,Phnom Penh,Meanchey,Boeung Tumpun, ,Flat,False,residential,"Flat at Boeung Tompun, Meanchey district, need to sell urgently. * Price only: $ 125,000 (negotiable) *This price includes transfer of title * Land size: 5,2m x 21m * House size: 4,2m x 16m * 4 Bedrooms 5 Bathrooms * 4m left of land in front, 1m behind and 1m left on the side * home facing : south ?? Location: Good location, down from street 271, 500m and 400m from Sansom Kosol market. => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.55,104.93,125000.0
229084.0,Flat 1 Unit for Sale,"$320,000",10.0,5.0,109.0,Phnom Penh,Toul Kork,Phsar Depou III, ,Retreat,False,residential,"- Address: Commune  Phsadepo 3 , District Tuol Kork , Phnom Penh - Land area :  4.1m x 27m - Built up area : 4.1m x 22m - Floors ( s ) : 2.5 - Price : $320,000",11.562248,104.898461,320000.0
239918.0,The Bridge Condominium Urgent Sale,"$240,000",3.0,2.0,109.0,Phnom Penh,Chamkarmon,Tonle Bassac, ,Condo,False,residential,"[The Bridge Condominium Urgent Sale] ??Price: $240,000 (Negotiable) ??LOCATION: Tonle Bassac Area • Property ID: S-C557 - Total Area: 109 Sqm - Floor: 24th - Bedrooms: 03 - Bathrooms: 02 - Kitchen: 01 - Living Room: 01 - Balcony: 01 - Transfer hard title",11.55233438,104.937187,240000.0
241704.0,????????????????????????????????????????,"$235,222",4.0,5.0,109.0,Phnom Penh,Chbar Ampov,Nirouth,01  ,Villa,False,residential,"# 100% completed construction # Location in the city # Solid plan to divide the land is already available # Available throughout the TV and upper and lower kitchen cabinets # Easy payment terms can be adjusted according to customer income - You can see the construction of the house Two Borey Sambath Mean Heng, located just 700 meters from Chbar Ampov High School.",11.52527791,104.9477506,235222.0
240570.0,"Condo for sale 159,000$","$159,000",3.0,2.0,108.7,Phnom Penh,Chroy Changvar,Chroy Changvar,  ,Condo,False,residential,"Condo for sale Property code: ACD23-071 Price: 15x,xxx$ Floor: 2 Gross size Common area: 108.70m² Net size Interior area: 83.70m² Property type Listing type: 3 bedrooms Bathroom Bathroom: 2 Location Address: Chroy Changvar district, Phnom Penh",11.589674,104.925654,159000.0
244320.0,3-Bedroom Unit for Sale I The Bridge I PHNOM PENH,"$295,000",3.0,2.0,108.68,Phnom Penh,Chamkarmon,Tonle Bassac,   ,Condo,False,residential,"This 3-bedroom condo unit in The Bridge is now available for sale. It has a hard title and offers a gross size of 108.68sqm and a net size of 75.24sqm . The unit faces south , ensuring plenty of natural light. The condo includes three bedrooms and two bathrooms , making it ideal for families or roommates. The kitchen is spacious and modern, perfect for cooking and entertaining. Located in Chamkarmon, this property is in the heart of the city. You’ll be close to major attractions like the Independence Monument, the Riverside, the Royal Palace, and AEON Mall Phnom Penh. Enjoy the convenience of nearby famous restaurants, branded coffee shops, retail stores, commercial buildings, and local businesses. Don’t miss this great living and investment opportunity! Contact us today to learn more or schedule a visit. Key Features: • Gross size: 108.68sqm • Net size: 75.24sqm • Hard title • South orientation • 3 Bedrooms • 2 Bathrooms • 1 Kitchen • Central location in Chamkarmon • Close to major city attractions and amenities",11.54983608,104.9306241,295000.0
215880.0,Premium Office Space For Sale @ GIA Tower FREEHOLD,"$247,320",,,108.46,Phnom Penh,Chamkarmon,BKK 1, ,Offices,False,commercial,"Grade A Office Space, Premium Office Space For Sale @ GIA Tower FREEHOLD at Koh Pich (Diamond Island) *Unit Type : Grade A Office *Unit Size : 108.46m2 *Sale Price : $247,320 (included Fit Out decor) *Ownership: Hard Title/Freehold *Completion: Currently finished *Many big brand company move in *Buy Now, Move in Now ****One of the most successful and recommended office building in Phnom Penh right now. GIA Tower presently is staying on the top in term of occupancy rate, management and service provided. If you are looking for high end, private office space, GIA Tower is very suitable and most recommended.",11.55,104.93,247320.0
211962.0,Best Deal Two Bedrooms for Sale in Bodaiju Residences (Pochengtong Area) ,"$150,000",2.0,2.0,108.0,Phnom Penh,Por Sen Chey,Kakab 1, ,Condo,False,residential,"*Description: -2 Bedrooms modern atBodaiju Residences (Pochengtong Area) -Sale price: $150000 -Room type: Two-Bedrooms -Size of unit: 108 square meters -Apartment Orientation: Face to Airport Side -Bedrooms: 2 -Bathrooms: 2 -Living room: 1 -Kitchen: 1 -Fully Furnished -Facilities -A security guard and CCTV 24/7 -Electrical backup generator 24/7 -Free usage of a private Swimming pool, Gym -Rooftop Skybar *Feature: Bodaiju Residences, a home set within beautiful and contemporary landscaped gardens, offers a harmonious balance of quality modern living and natural tranquility. The elegantly-crafted landscaping and lush exterior garden deck complement sleek and contemporary interiors, -Location: #269, Russian Boulevard Sangkat Kakab, Khan Porsenchey Phnom Penh.",11.55865009,104.8487829,150000.0
