Unnamed: 0,id,price_display,bedrooms,bathrooms,land_area,information,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,source_url,language,latitude,longitude
511,228323,1100000,5,6,228,"Boeung Snor | Prince Villa For SALE and Rent Property ID: Chb-P-089 Price for Sale: $1,100,000 price For Rent: 6000$/month • House size: 12m x19m • Land size: 18m x25m • Bedrooms: 05 • Bathrooms: 06 • Living Room • Kitchens: 02 (inside/Outside) • Fully furnished • Facing:  Northeast Details: Hard Title • Floor : E0, E1, E2 ??Location: Borey Peng Hout Boeung Snor (Euro Ville Project)",Phnom Penh,Chbar Ampov,Nirouth,Villa,FALSE,residential,https://www.realestate.com.kh/228323/,en,11.52988986,104.9576005
596,224860,1100000,5,5,228,"House size : 12m x19m Land size : 18m x25m Title : Borey title Bedroom : 05 Bathroom : 05 Living Room : 01 Kitchen : 02 Facing : North Floor : E0, E1, E2",Phnom Penh,Chbar Ampov,Nirouth,Villa,FALSE,residential,https://www.realestate.com.kh/224860/,en,11.52120639,104.9570752
3452,242414,1100000,5,5,228,"- Address: Commune Tumnob Tuek, District  Boeng Keng Kang, Phnom Penh - Land area : 228m2 - Building area : 10m x 20m - Room ( s ) : 5 - Floors ( s ) : 5 - Price : $ 1,100,000 - Price : $ 4000 - ID :  KEY-19485",Phnom Penh,Chamkarmon,Tumnob Tuek,Shophouse,FALSE,residential,https://www.realestate.com.kh/242414/,en,11.5445,104.913586
1162,247563,860000,10,12,228.8,"Spacious 10-Bedroom Shophouse for Sale with Hard Title This three-story shophouse is ideal for businesses or large families seeking a spacious property. With a hard title, the purchase is secure, and transfer fees can be discussed. The property features 10 bedrooms, 12 bathrooms, 2 living rooms, and 2 kitchens, making it versatile for various purposes. Situated on a land size of 10.4m x 22m with a house size of 8.4m x 18m, this shophouse offers ample indoor and outdoor space. Its Northeast-facing orientation ensures good ventilation and natural light throughout the day. The location is excellent, being close to Chroy Changvar Bridge, Sokha Hotel, Norton University, gas stations, and other conveniences, making it ideal for commercial or residential use. Contact us today to learn more or schedule a viewing! Key Features: - Shophouse with 10 bedrooms and 12 bathrooms - 2 living rooms and 2 kitchens - Land size: 10.4m x 22m; House size: 8.4m x 18m - Total of three floors with Northeast-facing orientation - Nearby attractions include Chroy Changvar Bridge, Sokha Hotel, and Norton University",Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,FALSE,residential,https://www.realestate.com.kh/247563/,en,11.658559,104.913169
62,233675,105000,3,4,229.5,"+ VILLA  FOR SALE IN CHBAR AMPOV - Location : Chba ampov area - Sale price: $105,000 - Hand title - House Size: 110.16 sqm - Land Size : 229.5 sqm - Bedroom: 3 - Bathroom: 4 - Livingroom - Fully furnished - Parking Space - Balcony If you are interested in this property then book a viewing today!",Phnom Penh,Chbar Ampov,Nirouth,Villa,FALSE,residential,https://www.realestate.com.kh/233675/,en,11.52928,104.941454
929,185400,1150000,6,5,230,"Shop/Town House for Sale Now In Phnom Penh !!!/T'S HOME Real Estate Phnom Penh. ??Property ID : TS-094 ??Room Type : 6 Bedroom / 5 Bathroom ?? Price : 1,150,000USD ?? Land Size : 230? ?? House Size: 112? Location : Toul Kork, Phnom Penh.",Phnom Penh,Toul Kork,Boeung Kak 1,House,FALSE,residential,https://www.realestate.com.kh/185400/,en,11.55,104.93
1070,212298,195000,4,4,230,Under construction Hand over in December 2022 Land size 11.5m x 20m House size 7m x 12m Available empty land 4.5m for garden or pool.,Phnom Penh,Chroy Changvar,Bak Kaeng,Twin Villa,FALSE,residential,https://www.realestate.com.kh/212298/,en,11.70562954,104.928124
3610,238677,470000,4,5,230,"- Address: Commune Stung Meanchey 1, District Meanchey, Phnom Penh - Land area : 10m x 23m - Building area : 9m x 16m - Room ( s ) : 4 - Floors ( s ) : 2 - Price : $ 470,000 - Price : $ 1,200 - ID : KEY-17666",Phnom Penh,Meanchey,Stueng Mean chey 1,Villa,FALSE,residential,https://www.realestate.com.kh/238677/,en,11.530293,104.898903
3975,182981,650000,,,230,"Whole Building For Sale Now In Business Area at Beong Tumpun Phnom Penh./ T'S HOME Real Estate Phnom Penh. ??Property ID : TS-049 ??Room Type: 12 Bedroom ??Bathroom : 15 ?? Price : 650,000USD ?? Land Size : 230? ?? House Size : 160? Location : Beong Tumpun Area",Phnom Penh,Meanchey,Boeung Tumpun,other,FALSE,commercial,https://www.realestate.com.kh/182981/,en,11.55,104.93
4124,202392,2300000,,,230,"This property is a commercial building for sale spanning six (6) storeys and offering a total floor area of 1109 sqm. Land area comes to 230 sqm., and in total the building has eight (8) rooms and 14 bathrooms. Designed as a contemporary residential complex, both the building’s façade and interior feature minimalist elements such as sharp lines, angles, and use of space. The fully furnished units come with sleek, space-efficient fixtures such as kitchen counters fitted with multiple storage compartments and shelving, wall dressers and hutches, and vanity counters with built-in cabinets. They also feature en suite bathrooms with hot/cold showers, most accessible from a stylish, sliding door from within the bedroom. Upon purchasing this property, the buyer would have an asset with high potential ROI, with residential units in this area of Phnom Penh (Tonle Bassac) particularly high in demand due to convenience and accessibility. It is located just four (4) minutes from Aeon Mall, the Orchid Koh Pich Hospital, and Wat Botum Park, 10 minutes from Orussey Market, the University of Puthisastra, Café Amazon (Riverside), and Prince Central Plaza, and 13 minutes from the Royal University of Law and Economics and Wat Phnom.",Phnom Penh,Chamkarmon,Tonle Bassac,Offices,FALSE,commercial,https://www.realestate.com.kh/202392/,en,11.55,104.93
3487,245835,490000,11,15,230.1,"Explore the house available for sale in BKK 3 – an ideal location in Phnom Penh, close to major attractions. This property spans three floors and offers a substantial income potential from rent with its 11 spacious bedrooms and 15 bathrooms. Each floor is well-designed to meet the needs of large families or businesses, giving you flexibility whether for living or investment. With a total land size of 7.8m x 29.5m and a house size of 6m x 19.5m , there is ample space across all three levels. Its southern orientation provides good natural light throughout the day. The property comes with a hard title , ensuring secure ownership. Located in the bustling BKK 3 area, this house is minutes away from iconic sites like the Independence Monument, Olympic National Stadium, and AEON Mall Phnom Penh . You’ll also find convenient access to popular restaurants, branded coffee shops, retail stores, and commercial buildings. Take this chance to invest in a versatile property with prime city access. Key Features: • Land size: 7.8m x 29.5m • House size: 6m x 19.5m • 3 Floors (E0, E1, E2) • 11 Bedrooms, 15 Bathrooms • Hard title • South orientation • Offering income from rent every month $800 • Close to main city attractions and amenities – BKK 3",Phnom Penh,Chamkarmon,BKK 3,House,FALSE,residential,https://www.realestate.com.kh/245835/,en,11.54670655,104.9192039
959,224033,75000,,,231,"Land (10.5m x 22m) near Borey Tarasomnang Vealsbov in Khan Chbar Ampov need to sell urgently * Price only: $ 75,000 (negotiable) *This price includes the transfer of ownership * Land size: 10.5m x 22m * Land facing : south ?? Location: Location is near Tarasomnang Borey, Vealsbov in Khan Chbar Ampov",Phnom Penh,Chbar Ampov,Veal Sbov,Land/Development,FALSE,residential,https://www.realestate.com.kh/224033/,en,11.52928,104.941454
1396,238269,418888,6,6,231,Land size: 231sqm House size: 290sqm (3F) Bedroom: 6 Multi-purpose room: 1 Bath: 6,Phnom Penh,Dangkao,Preaek Kampues,Villa,FALSE,residential,https://www.realestate.com.kh/238269/,en,11.4983766,104.8800681
1397,238421,418888,6,6,231,Land size: 231sqm House size: 290sqm (3F) Bedroom: 6 Multi-purpose room: 1 Bath: 6,Phnom Penh,Dangkao,Preaek Kampues,House,FALSE,residential,https://www.realestate.com.kh/238421/,en,11.4983766,104.8800681
1601,217505,230000,4,4,231,"Single villa in Borey ML, Khan Dangkor, urgent need to sell * Price only: $ 230,000 (Negotiable) * This price includes transfer of ownership * Land size: 11m x 21m * House size: 8m x 12 M * 7m of front land, 2m of back land, 1m left of land, 2m left and right land * 4 bedrooms and 4 bathrooms * House facing: North * House is under construction 95% ?? Location: Good location down from street 217, distance 500m => Civilized living, safe, comfortable and full of big projects, markets and condos => Can pay by bank installment for 20 years, but required to pay 30% of the price Home in advance.",Phnom Penh,Dangkao,Dangkao,Villa,FALSE,residential,https://www.realestate.com.kh/217505/,en,11.48,104.9
2807,214628,222000,,,231,"The best location Aeon3 ? Price For Sale/ : $222,000 (negotiate) ? Land size 11m x 21m ? House size : 8m x 12m ? Bedroom 4 ? Bathroom 4 ? Kitchen ? Living Room ? parking ? Furniture ? Direction",Phnom Penh,Meanchey,Chak Angrae Leu,Villa,FALSE,residential,https://www.realestate.com.kh/214628/,zh-CN,11.51958143,104.9242843
2829,245275,388000,5,6,231,"This unfurnished three-story single villa is available for sale, offering a prime opportunity for those looking to create their ideal living space. The property comes with a hard title and free transfer , ensuring a smooth purchasing process. With a land size of 11m x 21m and a house size of 7.7m x 12.6m , this villa provides plenty of space for comfortable living. It features 5 bedrooms , 6 bathrooms , a living room , and a kitchen , all designed to accommodate a large family. Facing south , the villa benefits from abundant natural light throughout the day. Located on National Road 2, the property is conveniently situated just 15 minutes from AEON Mall Mean Chey and other key amenities. This is a perfect choice for those seeking a spacious and customizable home. Contact us today to schedule a viewing and make this villa your new home! Key Features: • Land size: 11m x 21m • House size: 7.7m x 12.6m • 3 Floors ( E0, E1, E2) • Hard title (Free transfer) • South-facing • Unfurnished • 5 Bedrooms I 6 Bathrooms • 1 Living room I 1 Kitchen • Just 15 minutes to AEON Mall Mean Chey",Phnom Penh,Dangkao,Preaek Kampues,Villa,FALSE,residential,https://www.realestate.com.kh/245275/,en,11.504923,104.89187
2841,246926,210000,4,4,231,"Discover this spacious Single Villa , ideal for those looking to create a home that suits their style. The property features 4 bedrooms , 4 bathrooms , a living room , and a kitchen , all thoughtfully distributed across 3 floors . With a land size of 11m x 21m and a house size of 8m x 12m , this north-facing villa offers plenty of space. The property is sold with a Hard Title , ensuring secure ownership, with the transfer fee to be discussed. The unfinished condition allows you to design and finish the villa to your taste. Located in a well-connected area, it is just 12 minutes from Aeon 3 and near Preaek Chrey Market, the new airport, schools, gas stations, factories, and other Borey projects. Contact us today for more details or to schedule a visit! Key Features: 4 bedrooms, 4 bathrooms, 1 living room, 1 kitchen Land size: 11m x 21m, house size: 8m x 12m Unfinished, Hard Title 3 floors, north-facing Close to Aeon 3, market, new airport, and schools",Phnom Penh,Dangkao,Spean Thma,Villa,FALSE,residential,https://www.realestate.com.kh/246926/,en,11.504923,104.891869
2862,250642,220000,4,4,231,"Single Villa for Sale , ideal for living or business . This villa is built on 11m x 21m land with a house size of 8m x 12m , and has 3 floors in total. It is facing north , a good direction for light and air flow. The villa offers 4 bedrooms and 4 bathrooms , along with 1 living room and 1 kitchen . It is unfinished , so you can complete and design it as you like. It comes with a hard title , and transfer fees can be discussed . The area is surrounded by useful places like Preaek Chrey Market , 12 minutes to AEON 3 , near the new airport , schools, gas stations, factories, and many new Borey projects . Call now to schedule a visit or ask for more info. Key Features: - Property Type: Single Villa - Land Size: 11m x 21m - House Size: 8m x 12m - Total Floors: 3 - Bedrooms: 4 - Bathrooms: 4 - Living Room: 1 - Kitchen: 1 - Furniture: Unfinished - Deed Type: Hard Title - Transfer Fee: Discuss later - Facing: North - Near market, AEON 3, new airport, schools, Borey projects, factories",Phnom Penh,Dangkao,Spean Thma,Villa,FALSE,residential,https://www.realestate.com.kh/250642/,en,11.504923,104.89187
3611,239674,255000,4,5,231,"?? NEW MODERN VILLA FOR SALE ?? Borey ML, 5 minutes to Aeon Mall Mean Chey - Sale price: $255,000 - Land size: 11m x 21m - House size: 8m x 12m - 4 Bedrooms - 5 Bathrooms - 2 Living room -  Kitchen - 1 Dinning room",Phnom Penh,Meanchey,Stueng Mean chey,Villa,FALSE,residential,https://www.realestate.com.kh/239674/,en,11.530293,104.898903
1206,224428,167000,,,232,"Land (10m x 23.2m) near Borey Piphop Thmey, Chhouk Meas Market, Khan Sen Sok, urgent need to sell * Price only: $ 169,900 (Negotiable) * This price includes the transfer of title deed * Land size : 10m x 23.2m * Land facing: North * Fenced land near New World Borey, Chhouk Meas Market, 1km from Phnom Penh Thmey Primary School in Sen Sok District * 3 minutes from Chhouk Meas Market * 3 minutes from Phsar Dei Huy * 7 minutes from Chipmong Sensok & Aeon 2",Phnom Penh,Sen Sok,Phnom Penh Thmey,Land/Development,FALSE,residential,https://www.realestate.com.kh/224428/,en,11.57257146,104.8629982
