,address_subdivision,address_locality,address_line_2,h_id,category_name,type,price_per_m2,land_area,price,longitude,latitude,population
5541,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a5dfffff,Land/Development,residential,455.49,56,25507.440000000002,104.97381784875567,11.520728844138247,1099.0
5542,Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,96,20160.0,104.92837144545692,11.682773712424593,443.0
5543,Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,96,20160.0,104.92837144545692,11.682773712424593,443.0
5544,Phnom Penh,Chroy Changvar,Bak Kaeng,886586a691fffff,Twin Villa,residential,847.83,70,59348.100000000006,104.92886251526349,11.70680634398819,627.0
5545,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,32,57142.72,104.89433325932782,11.62947522213252,2904.0
5546,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,32,57142.72,104.89433325932782,11.62947522213252,2904.0
5547,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Villa,residential,1796.41,46,82634.86,104.96735282697108,11.527051604254554,1701.0
5548,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Villa,residential,1796.41,46,82634.86,104.96735282697108,11.527051604254554,1701.0
5549,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a03fffff,Villa,residential,693.96,60,41637.600000000006,104.95444071531122,11.543967119916552,22.0
5550,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a03fffff,Villa,residential,693.96,60,41637.600000000006,104.95444071531122,11.543967119916552,22.0
5551,Phnom Penh,Prek Pnov,Ponhea Pon,8865846d59fffff,Villa,residential,395.0,52,20540.0,104.81214445895982,11.583425817893064,2809.0
5552,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846851fffff,Shophouse,residential,1292.93,88,113777.84000000001,104.93776534016006,11.582762781446867,4318.0
5553,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f15fffff,Shophouse,residential,1785.71,66,117856.86,104.82259048983495,11.567523314876867,1433.0
5554,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f15fffff,Shophouse,residential,1785.71,66,117856.86,104.82259048983495,11.567523314876867,1433.0
5555,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Twin Villa,residential,1870.39,116,216965.24000000002,104.87445268192424,11.640617619988694,2082.0
5556,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Twin Villa,residential,1870.39,116,216965.24000000002,104.87445268192424,11.640617619988694,2082.0
5557,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Twin Villa,residential,1870.39,116,216965.24000000002,104.87445268192424,11.640617619988694,2082.0
5558,Phnom Penh,Chroy Changvar,Preaek Lieb,88658469b9fffff,Villa,residential,1557.97,32,49855.04,104.89913303482165,11.670605074293206,5.0
5559,Phnom Penh,Chroy Changvar,Preaek Lieb,88658469b9fffff,Villa,residential,1557.97,32,49855.04,104.89913303482165,11.670605074293206,5.0
5560,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846f25fffff,Land/Development,residential,460.34,62,28541.079999999998,104.8543548769878,11.589049360666552,2842.0
5561,Phnom Penh,Dangkao,Prey Veaeng,886584619bfffff,Land/Development,residential,190.0,62,11780.0,104.83658135492469,11.495395926067994,2075.0
5562,Phnom Penh,Dangkao,Prey Veaeng,886584619bfffff,Land/Development,residential,190.0,62,11780.0,104.83658135492469,11.495395926067994,2075.0
5563,Phnom Penh,Dangkao,Prey Veaeng,886584619bfffff,Land/Development,residential,190.0,62,11780.0,104.83658135492469,11.495395926067994,2075.0
5564,Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468c3fffff,Apartment,residential,1750.0,60,105000.0,104.8879043745065,11.592934537493855,3303.0
5565,Phnom Penh,Meanchey,Chak Angrae Leu,886584613dfffff,Land/Development,residential,2989.74,66,197322.84,104.92329747458683,11.50990827739165,2806.0
5566,Phnom Penh,Meanchey,Chak Angrae Leu,886584613dfffff,Land/Development,residential,2989.74,66,197322.84,104.92329747458683,11.50990827739165,2806.0
5567,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,100,168421.0,104.91278703911134,11.53401414707791,27484.0
5568,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,100,168421.0,104.91278703911134,11.53401414707791,27484.0
5569,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,100,168421.0,104.91278703911134,11.53401414707791,27484.0
5570,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846d69fffff,Villa,residential,2564.29,78,200014.62,104.84056925576438,11.620632994013716,4427.0
5571,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846d69fffff,Villa,residential,2564.29,78,200014.62,104.84056925576438,11.620632994013716,4427.0
5572,Phnom Penh,Dangkao,Preaek Kampues,886584600bfffff,Unit,residential,1287.88,106,136515.28,104.88488658108707,11.43867031060671,730.0
5573,Phnom Penh,Prek Pnov,Preaek Pnov,8865846d05fffff,Flat,residential,987.22,72,71079.84,104.82541372779525,11.624444708309975,86.0
5574,Phnom Penh,Meanchey,Stueng Mean chey 3,8865846a9bfffff,Shophouse,residential,5000.0,104,520000.0,104.87462576161339,11.542488178767346,18748.0
5575,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846857fffff,Condo,residential,2500.89,118,295105.01999999996,104.9278083311203,11.594342493635327,5029.0
5576,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846a89fffff,Villa,residential,4631.58,116,537263.28,104.90791897124735,11.550919653747918,21669.0
5577,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846a89fffff,Villa,residential,4631.58,116,537263.28,104.90791897124735,11.550919653747918,21669.0
5578,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846a89fffff,Villa,residential,4631.58,116,537263.28,104.90791897124735,11.550919653747918,21669.0
5579,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846a89fffff,Villa,residential,4631.58,116,537263.28,104.90791897124735,11.550919653747918,21669.0
5580,Phnom Penh,Prek Pnov,Kouk Roka,8865846f37fffff,Shophouse,residential,1756.76,116,203784.16,104.82328481108051,11.586548704708367,2058.0
5581,Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,Villa,residential,1645.79,38,62540.02,104.90270751582082,11.456492008825416,277.0
5582,Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,Villa,residential,1645.79,38,62540.02,104.90270751582082,11.456492008825416,277.0
5583,Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,108,75600.0,104.8325072684246,11.586934474312816,1887.0
5584,Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,108,75600.0,104.8325072684246,11.586934474312816,1887.0
5585,Phnom Penh,Prek Pnov,Ponhea Pon,8865846d59fffff,Unit,residential,833.33,74,61666.420000000006,104.81009091163345,11.586527601091106,2809.0
5586,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1497.91,42,62912.22,104.98000726871123,11.529552000635283,3141.0
5587,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1497.91,42,62912.22,104.98000726871123,11.529552000635283,3141.0
5588,Phnom Penh,Meanchey,Chak Angrae Leu,8865846157fffff,Land/Development,residential,2700.65,68,183644.2,104.92298795106291,11.477171580893277,977.0
5589,Phnom Penh,Meanchey,Chak Angrae Leu,8865846157fffff,Land/Development,residential,2700.65,68,183644.2,104.92298795106291,11.477171580893277,977.0
5590,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Land/Development,residential,600.0,60,36000.0,104.96378593078104,11.527797370089583,1701.0
5591,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Land/Development,residential,600.0,60,36000.0,104.96378593078104,11.527797370089583,1701.0
5592,Phnom Penh,Meanchey,Chak Angrae Kraom,886584610bfffff,Villa,residential,2903.7,72,209066.4,104.92753151728814,11.48828215548463,26.0
5593,Phnom Penh,Por Sen Chey,Boeung Thum,886584653bfffff,Land/Development,residential,130.0,78,10140.0,104.74920422161759,11.46696965558485,217.0
5594,Phnom Penh,Chbar Ampov,Preaek Pra,886584616dfffff,Villa,residential,1587.3,96,152380.8,104.96276314355994,11.499872314276613,74.0
5595,Phnom Penh,Chbar Ampov,Preaek Pra,886584616dfffff,Villa,residential,1587.3,96,152380.8,104.96276314355994,11.499872314276613,74.0
5596,Phnom Penh,Chbar Ampov,Preaek Pra,886584616dfffff,Villa,residential,1587.3,96,152380.8,104.96276314355994,11.499872314276613,74.0
5597,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4dfffff,Villa,residential,1471.83,42,61816.86,104.98983514701112,11.527183835207747,2286.0
5598,Phnom Penh,Por Sen Chey,Kakab 1,8865846f09fffff,Villa,residential,1229.17,90,110625.3,104.84214743324286,11.555192761650519,3331.0
5599,Phnom Penh,Por Sen Chey,Chaom Chau 2,8865846f59fffff,Shophouse,residential,5078.12,114,578905.6799999999,104.83409663462291,11.534356914346242,11342.0
5600,Phnom Penh,Russey Keo,Tuol Sangke,88658468e9fffff,Land/Development,residential,1200.0,100,120000.0,104.91005083662833,11.609470468227338,4977.0
5601,Phnom Penh,Russey Keo,Tuol Sangke,88658468e9fffff,Land/Development,residential,1200.0,100,120000.0,104.91005083662833,11.609470468227338,4977.0
5602,Phnom Penh,Sen Sok,Krang Thnong,8865846d55fffff,Land/Development,residential,1057.4,86,90936.40000000001,104.8143476977573,11.607825950065989,1347.0
5603,Phnom Penh,Chamkarmon,BKK 1,8865846a89fffff,Apartment,residential,4616.91,40,184676.4,104.90601999701921,11.547237602889162,21669.0
5604,Phnom Penh,Chamkarmon,BKK 1,8865846a89fffff,Apartment,residential,4616.91,40,184676.4,104.90601999701921,11.547237602889162,21669.0
5605,Phnom Penh,Chamkarmon,BKK 1,8865846a89fffff,Apartment,residential,4616.91,40,184676.4,104.90601999701921,11.547237602889162,21669.0
5606,Phnom Penh,Chamkarmon,BKK 1,8865846a89fffff,Apartment,residential,4616.91,40,184676.4,104.90601999701921,11.547237602889162,21669.0
5607,Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,Land,commercial,1650.0,84,138600.0,104.92305351808162,11.479233550006441,977.0
5608,Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,Land,commercial,1650.0,84,138600.0,104.92305351808162,11.479233550006441,977.0
5609,Phnom Penh,Prek Pnov,Kouk Roka,8865846d5bfffff,Land/Development,residential,500.0,36,18000.0,104.80230673162208,11.59192287193653,1775.0
5610,Phnom Penh,Prek Pnov,Kouk Roka,8865846d5bfffff,Land/Development,residential,500.0,36,18000.0,104.80230673162208,11.59192287193653,1775.0
5611,Phnom Penh,Dangkao,Preaek Kampues,8865846067fffff,Shophouse,residential,1625.45,60,97527.0,104.91672758749459,11.456773444984963,391.0
5612,Phnom Penh,Dangkao,Preaek Kampues,88658461cdfffff,Villa,residential,1637.17,78,127699.26000000001,104.8897919318984,11.48325997405622,1076.0
5613,Phnom Penh,Dangkao,Preaek Kampues,88658461cdfffff,Villa,residential,1637.17,78,127699.26000000001,104.8897919318984,11.48325997405622,1076.0
5614,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b3fffff,Unit,residential,1820.73,44,80112.12,104.96676798065526,11.503612934103675,52.0
5615,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b3fffff,Unit,residential,1820.73,44,80112.12,104.96676798065526,11.503612934103675,52.0
5616,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,Flat,residential,3555.56,70,248889.19999999998,104.9066464744178,11.553448544580814,26838.0
5617,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,Flat,residential,3555.56,70,248889.19999999998,104.9066464744178,11.553448544580814,26838.0
5618,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,Flat,residential,3555.56,70,248889.19999999998,104.9066464744178,11.553448544580814,26838.0
5619,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,Flat,residential,3555.56,70,248889.19999999998,104.9066464744178,11.553448544580814,26838.0
5620,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,Flat,residential,3555.56,70,248889.19999999998,104.9066464744178,11.553448544580814,26838.0
5621,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,Flat,residential,3555.56,70,248889.19999999998,104.9066464744178,11.553448544580814,26838.0
5622,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846153fffff,Land/Development,residential,1500.0,32,48000.0,104.91096138550104,11.47821814425615,118.0
5623,Phnom Penh,Por Sen Chey,Kakap,8865846f01fffff,Apartment,residential,804.6,112,90115.2,104.84231576784171,11.561579973518468,6724.0
5624,Phnom Penh,Dangkao,Prey Sa,88658461ebfffff,Shophouse,residential,2102.27,42,88295.34,104.88601398863771,11.505285790811739,3219.0
5625,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846127fffff,Shophouse,residential,3333.33,110,366666.3,104.93599118611941,11.527800863086068,8114.0
5626,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846127fffff,Shophouse,residential,3333.33,110,366666.3,104.93599118611941,11.527800863086068,8114.0
5627,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846127fffff,Shophouse,residential,3333.33,110,366666.3,104.93599118611941,11.527800863086068,8114.0
5628,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846127fffff,Shophouse,residential,3333.33,110,366666.3,104.93599118611941,11.527800863086068,8114.0
5629,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846127fffff,Shophouse,residential,3333.33,110,366666.3,104.93599118611941,11.527800863086068,8114.0
5630,Phnom Penh,Prek Pnov,Kouk Roka,8865846d5dfffff,House,residential,870.0,48,41760.0,104.8209436333814,11.59277497157816,2903.0
5631,Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468dbfffff,Twin Villa,residential,5416.67,56,303333.52,104.87010139231462,11.582952628078868,2884.0
5632,Phnom Penh,Chroy Changvar,Preaek Lieb,8865846839fffff,House,residential,1060.61,48,50909.28,104.93228279302599,11.609263953818889,1154.0
5633,Phnom Penh,Chroy Changvar,Preaek Lieb,8865846839fffff,House,residential,1060.61,48,50909.28,104.93228279302599,11.609263953818889,1154.0
5634,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,Land/Development,residential,337.05,104,35053.200000000004,104.98633267413405,11.525853799804715,3031.0
5635,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,Land/Development,residential,337.05,104,35053.200000000004,104.98633267413405,11.525853799804715,3031.0
5636,Phnom Penh,Dangkao,Dangkao,88658461c5fffff,Villa,residential,417.25,78,32545.5,104.88763409515074,11.489612655407358,1386.0
5637,Phnom Penh,Dangkao,Dangkao,88658461c5fffff,Villa,residential,417.25,78,32545.5,104.88763409515074,11.489612655407358,1386.0
5638,Phnom Penh,Meanchey,Boeung Tumpun,8865846135fffff,Condo,residential,1125.0,38,42750.0,104.92445347897565,11.516640578072334,22376.0
5639,Phnom Penh,Meanchey,Boeung Tumpun,8865846135fffff,Condo,residential,1125.0,38,42750.0,104.92445347897565,11.516640578072334,22376.0
5640,Phnom Penh,Meanchey,Boeung Tumpun,8865846135fffff,Condo,residential,1125.0,38,42750.0,104.92445347897565,11.516640578072334,22376.0
5641,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,Twin Villa,residential,3333.33,106,353332.98,104.85860905466963,11.49229257642657,1519.0
5642,Phnom Penh,Dangkao,Dangkao,8865846001fffff,House,residential,1000.0,60,60000.0,104.89516265178935,11.447679553601557,1133.0
5643,Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,60,6000.0,104.85197719986738,11.439820665648973,751.0
5644,Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,60,6000.0,104.85197719986738,11.439820665648973,751.0
5645,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1672.29,104,173918.16,104.97985259242004,11.52660059446121,3164.0
5646,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1672.29,104,173918.16,104.97985259242004,11.52660059446121,3164.0
5647,Phnom Penh,Sen Sok,Khmuonh,8865846d61fffff,Shophouse,residential,2224.3,54,120112.20000000001,104.8424116753813,11.62024747327009,1339.0
5648,Phnom Penh,Sen Sok,Khmuonh,8865846d61fffff,Shophouse,residential,2224.3,54,120112.20000000001,104.8424116753813,11.62024747327009,1339.0
5649,Phnom Penh,Sen Sok,Khmuonh,8865846d61fffff,Shophouse,residential,2224.3,54,120112.20000000001,104.8424116753813,11.62024747327009,1339.0
5650,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a17fffff,Retail,commercial,4522.73,54,244227.41999999998,104.93653042255512,11.54876123113891,5336.0
5651,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a17fffff,Retail,commercial,4522.73,54,244227.41999999998,104.93653042255512,11.54876123113891,5336.0
5652,Phnom Penh,Chamkarmon,Tonle Bassac,8865846acdfffff,Villa,residential,5102.04,62,316326.48,104.92832970949624,11.539243773771434,5626.0
5653,Phnom Penh,Chamkarmon,Tonle Bassac,8865846acdfffff,Villa,residential,5102.04,62,316326.48,104.92832970949624,11.539243773771434,5626.0
5654,Phnom Penh,Chamkarmon,Tonle Bassac,8865846acdfffff,Villa,residential,5102.04,62,316326.48,104.92832970949624,11.539243773771434,5626.0
5655,Phnom Penh,Por Sen Chey,Kakab 1,8865846f29fffff,Shophouse,residential,4861.11,88,427777.68,104.84833256969544,11.576163140024534,5234.0
5656,Phnom Penh,Prek Pnov,Preaek Pnov,8865846d59fffff,House,residential,1217.04,58,70588.31999999999,104.81251376703845,11.591454880227264,2809.0
5657,Phnom Penh,Chroy Changvar,Preaek Lieb,8865846853fffff,Unit,residential,1875.0,50,93750.0,104.9238663892087,11.579264095938761,2841.0
5658,Phnom Penh,Chroy Changvar,Preaek Lieb,8865846853fffff,Unit,residential,1875.0,50,93750.0,104.9238663892087,11.579264095938761,2841.0
5659,Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468dbfffff,Land/Development,residential,1839.98,54,99358.92,104.86459269332043,11.582339501400286,2884.0
5660,Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f5bfffff,Land/Development,residential,698.78,36,25156.079999999998,104.82556317965384,11.535624716270954,11948.0
5661,Phnom Penh,Chbar Ampov,Nirouth,8865846a57fffff,Unit,residential,1657.3,44,72921.2,104.96052494503245,11.53711242586997,4083.0
5662,Phnom Penh,Russey Keo,Tuol Sangkae 2,8865846aa7fffff,Condo,residential,2000.0,50,100000.0,104.90538367855336,11.587590121595886,36545.0
5663,Phnom Penh,Russey Keo,Tuol Sangkae 2,8865846aa7fffff,Condo,residential,2000.0,50,100000.0,104.90538367855336,11.587590121595886,36545.0
5664,Phnom Penh,Russey Keo,Tuol Sangkae 2,8865846aa7fffff,Condo,residential,2000.0,50,100000.0,104.90538367855336,11.587590121595886,36545.0
5665,Phnom Penh,Por Sen Chey,Kamboul,8865846f57fffff,Retreat,residential,625.0,42,26250.0,104.83301145304587,11.546764730799019,9191.0
5666,Phnom Penh,Por Sen Chey,Kamboul,8865846f57fffff,Retreat,residential,625.0,42,26250.0,104.83301145304587,11.546764730799019,9191.0
5667,Phnom Penh,Chroy Changvar,Preaek Ta Sek,8865846999fffff,Twin Villa,residential,1568.05,96,150532.8,104.90074141909905,11.651508231934962,107.0
5668,Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,Twin Villa,residential,1483.15,36,53393.4,104.91968507648272,11.483090418933882,977.0
5669,Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,Twin Villa,residential,1483.15,36,53393.4,104.91968507648272,11.483090418933882,977.0
5670,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478a3fffff,Land/Development,residential,550.39,62,34124.18,104.98932576543515,11.515984971081027,1936.0
5671,Phnom Penh,Sen Sok,Khmuonh,88658468d5fffff,Land,commercial,1200.0,82,98400.0,104.87402050356297,11.600130108285324,2630.0
5672,Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,House,residential,1813.37,44,79788.28,104.87580721017787,11.497321632732675,531.0
5673,Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,House,residential,1813.37,44,79788.28,104.87580721017787,11.497321632732675,531.0
5674,Phnom Penh,Dangkao,Spean Thma,886584603bfffff,Shophouse,residential,2101.67,118,247997.06,104.86798564062573,11.45998182785643,557.0
5675,Phnom Penh,Toul Kork,Boeung Kak 2,88658468cbfffff,Villa,residential,2011.66,98,197142.68000000002,104.88583181464465,11.584329235930674,4251.0
5676,Phnom Penh,Toul Kork,Boeung Kak 2,88658468cbfffff,Villa,residential,2011.66,98,197142.68000000002,104.88583181464465,11.584329235930674,4251.0
5677,Phnom Penh,Toul Kork,Boeung Kak 2,88658468cbfffff,Villa,residential,2011.66,98,197142.68000000002,104.88583181464465,11.584329235930674,4251.0
