,address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude
5385,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846ab3fffff,1811.08,62,112286.95999999999,104.87716974084638,11.574652699908034
5386,Phnom Penh,Russey Keo,Ruessei Kaev,88658468edfffff,2055.21,54,110981.34,104.91001053052999,11.615050608104077
5387,Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,8865846ab5fffff,4837.81,78,377349.18000000005,104.89002310385152,11.581014972674975
5388,Phnom Penh,Dangkao,Dangkao,88658461e5fffff,1441.24,78,112416.72,104.89383282321837,11.513984200910324
5389,Phnom Penh,Russey Keo,Chrang Chamreh Ti Pir,88658468e7fffff,1276.08,88,112295.04,104.89694492134396,11.620897879114638
5390,Phnom Penh,Dangkao,Dangkao,8865846113fffff,2126.76,90,191408.40000000002,104.9013807969406,11.48741232516854
5391,Phnom Penh,Russey Keo,Ruessei Kaev,8865846817fffff,1674.85,120,200982.0,104.91070741640648,11.610765906774821
5392,Phnom Penh,Chbar Ampov,Kbal Kaoh,88658478bbfffff,270.11,42,11344.62,104.97330679548588,11.496512534118386
5393,Phnom Penh,Pur SenChey,Snaor,8865846c09fffff,1204.24,78,93930.72,104.77776307416327,11.561415374466176
5394,Phnom Penh,Russey Keo,Chrang Chamreh Ti Muoy,88658468a9fffff,711.26,92,65435.92,104.88935467920359,11.625558383520325
5395,Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,452.68,60,27160.8,104.94497934093421,11.494522530460745
5396,Phnom Penh,Russey Keo,Chrang Chamreh Ti Pir,88658469dbfffff,1657.53,44,72931.31999999999,104.90285232881092,11.630754753322746
5397,Phnom Penh,Dangkao,Sak Sampov,88658460e5fffff,1008.86,102,102903.72,104.85653232426935,11.469095880227837
5398,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f29fffff,1874.21,48,89962.08,104.8510936624539,11.570589926611971
5399,Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,2195.15,70,153660.5,104.91930193402017,11.484474448930913
5400,Phnom Penh,Praek Pnov,Kouk Roka,8865846f35fffff,580.57,76,44123.32000000001,104.82614587876715,11.587441212820453
5401,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,88658469d7fffff,1910.97,118,225494.46,104.90378231087318,11.643209986634163
5402,Phnom Penh,Dangkao,Prey Veaeng,8865846085fffff,137.25,48,6588.0,104.83203649392524,11.46239354425445
5403,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f07fffff,390.22,112,43704.64,104.83821990111991,11.564448565270602
5404,Phnom Penh,Chbar Ampov,Chbar Ampov Ti Pir,8865846acdfffff,2032.13,42,85349.46,104.92853815047692,11.537665645690323
5405,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,8865846831fffff,4134.06,106,438210.36000000004,104.92447728788213,11.6225969301236
5406,Phnom Penh,Dangkao,Prey Sa,8865846195fffff,100.54,80,8043.200000000001,104.84532772615952,11.501719819418499
5407,Phnom Penh,Saensokh,Khmuonh,886584689dfffff,747.16,62,46323.92,104.86266058381176,11.601682541768366
5408,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,8865846999fffff,2044.98,110,224947.8,104.9000063748653,11.64778349344307
5409,Phnom Penh,Pur SenChey,Chaom Chau,8865846e29fffff,564.49,90,50804.1,104.81948875122038,11.523115598248532
5410,Phnom Penh,Chbar Ampov,Preaek Pra,8865846a5bfffff,3718.3,100,371830.0,104.95641830715498,11.51734461404601
5411,Phnom Penh,Saensokh,Tuek Thla,8865846ab3fffff,1985.91,32,63549.12,104.87799274774672,11.568064261719291
5412,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846859fffff,4438.94,52,230824.87999999998,104.93676091737018,11.573464910824466
5413,Phnom Penh,Chbar Ampov,Chbar Ampov Ti Pir,8865846a13fffff,3794.46,90,341501.4,104.93129835843385,11.542036104733308
5414,Phnom Penh,Pur SenChey,Kantaok,8865846e31fffff,186.51,84,15666.84,104.79017689131744,11.530256050212977
5415,Phnom Penh,Pur SenChey,Kamboul,8865846e23fffff,1458.31,88,128331.28,104.80351620957539,11.529486163817895
5416,Phnom Penh,Mean Chey,Chak Angrae Leu,8865846123fffff,1209.16,116,140262.56,104.93302864590827,11.523382822991463
5417,Phnom Penh,Chbar Ampov,Nirouth,8865846a19fffff,1867.07,96,179238.72,104.95129042386056,11.531509314332531
5418,Phnom Penh,Praek Pnov,Kouk Roka,8865846d5bfffff,1114.37,70,78005.9,104.80083137140646,11.583636532330202
5419,Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,88658468cbfffff,1921.17,40,76846.8,104.89096733414577,11.589526109072551
5420,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad9fffff,1037.44,56,58096.64,104.90391847095339,11.524336401164769
5421,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,1621.02,40,64840.8,104.8728655582319,11.63688418565484
5422,Phnom Penh,Pur SenChey,Chaom Chau,88658461b1fffff,767.85,54,41463.9,104.85350737833043,11.520606589973175
5423,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469b9fffff,2030.05,96,194884.8,104.90566683614462,11.675260056068414
5424,Phnom Penh,Chbar Ampov,Chbar Ampov Ti Pir,8865846a1bfffff,2179.17,54,117675.18000000001,104.93479540442374,11.538813284573283
5425,Phnom Penh,Chbar Ampov,Nirouth,8865846a15fffff,2281.48,74,168829.52,104.9471712777015,11.551191919946186
5426,Phnom Penh,Dangkao,Cheung Aek,8865846067fffff,1572.18,70,110052.6,104.91020530834625,11.45866644185926
5427,Phnom Penh,Pur SenChey,Samraong Kraom,8865846f15fffff,1693.49,84,142253.16,104.8190344005675,11.56266962881654
5428,Phnom Penh,Chamkar Mon,Phsar Daeum Thkov,8865846acbfffff,1459.21,32,46694.72,104.91824509182979,11.527796226435111
5429,Phnom Penh,Saensokh,Tuek Thla,8865846abbfffff,2028.86,114,231290.03999999998,104.88579890692729,11.562934401557959
5430,Phnom Penh,Dangkao,Prey Sa,886584618dfffff,2743.17,76,208480.92,104.87367319085755,11.505316459071361
5431,Phnom Penh,Dangkao,Dangkao,88658461e1fffff,762.51,62,47275.62,104.8897099938885,11.508394737935843
5432,Phnom Penh,Mean Chey,Chak Angrae Leu,886584613dfffff,2483.11,36,89391.96,104.92813185686687,11.517467954942422
5433,Phnom Penh,Dangkao,Cheung Aek,88658461c5fffff,921.15,86,79218.9,104.88922165574324,11.496271097788759
5434,Phnom Penh,Pur SenChey,Samraong Kraom,8865846f19fffff,894.89,78,69801.42,104.82565131051463,11.544539400999101
5435,Phnom Penh,Pur SenChey,Kakab,8865846f53fffff,1386.11,82,113661.01999999999,104.82313034090511,11.53566662078766
5436,Phnom Penh,Tuol Kouk,Tuek L'ak Ti Muoy,8865846abdfffff,1710.72,86,147121.92,104.89913460799629,11.567181571500148
5437,Phnom Penh,Saensokh,Krang Thnong,8865846d61fffff,3324.89,72,239392.08,104.83575329823009,11.624766664722587
5438,Phnom Penh,Pur SenChey,Phleung Chheh Roteh,8865846e6bfffff,1982.72,108,214133.76,104.82157389711246,11.508252051823504
5439,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469d7fffff,2435.26,116,282490.16000000003,104.90284138762209,11.647765350729811
5440,Phnom Penh,Dangkao,Prey Veaeng,88658460e5fffff,1139.07,116,132132.12,104.85509660250337,11.460589266989631
5441,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461a5fffff,2388.18,72,171948.96,104.87790460109629,11.530531467936674
5442,Phnom Penh,Dangkao,Cheung Aek,886584602dfffff,1843.15,74,136393.1,104.91230599214562,11.46671213922706
5443,Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,8865846ab5fffff,1639.04,30,49171.2,104.89719147420098,11.578154325015003
5444,Phnom Penh,Saensokh,Khmuonh,8865846891fffff,657.73,112,73665.76000000001,104.85209263466271,11.603446639431557
5445,Phnom Penh,Dangkao,Dangkao,88658461ebfffff,958.1,52,49821.200000000004,104.8831965402012,11.50560094002593
5446,Phnom Penh,Russey Keo,Tuol Sangke,8865846aa7fffff,1389.22,74,102802.28,104.90924785200524,11.583045631406929
5447,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f6dfffff,2148.61,96,206266.56,104.87312629154516,11.567376226740924
5448,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad1fffff,2913.53,90,262217.7,104.89728046314234,11.532823544611022
5449,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584612bfffff,1592.48,70,111473.6,104.92803615751787,11.507798244969441
5450,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846837fffff,1256.6,66,82935.59999999999,104.92517428339757,11.633868656058741
5451,Phnom Penh,Chbar Ampov,Nirouth,8865846a55fffff,1675.41,112,187645.92,104.96699909956338,11.533636944661353
5452,Phnom Penh,Mean Chey,Boeng Tumpun,8865846ad9fffff,1012.54,44,44551.759999999995,104.90445777895455,11.52601804352971
5453,Phnom Penh,Mean Chey,Boeng Tumpun,8865846acbfffff,1291.8,34,43921.2,104.91392577031793,11.52943439931485
5454,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,345.37,86,29701.82,104.98439901647268,11.523649683641226
5455,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d1fffff,3171.09,76,241002.84000000003,104.8706160765083,11.593863100668006
5456,Phnom Penh,Chbar Ampov,Preaek Thmei,886584616bfffff,396.88,66,26194.079999999998,104.9478930249513,11.490043478349241
5457,Phnom Penh,Saensokh,Khmuonh,886580d243fffff,1974.81,98,193531.38,104.85928170811208,11.653298765272472
5458,Phnom Penh,Chbar Ampov,Preaek Pra,8865846a59fffff,2271.75,52,118131.0,104.9643018604285,11.517158819017425
5459,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4dfffff,1286.55,94,120935.7,104.99424255110426,11.528596303470112
5460,Phnom Penh,Praek Pnov,Kouk Roka,8865846d05fffff,1560.42,118,184129.56,104.82136508428245,11.624138054962742
5461,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846e23fffff,1503.97,84,126333.48,104.80020545040782,11.532418252902355
5462,Phnom Penh,Mean Chey,Boeng Tumpun,8865846ad1fffff,1707.87,96,163955.52,104.89322616200559,11.528620700631887
5463,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a5dfffff,850.61,72,61243.92,104.96744415392891,11.527095797229315
5464,Phnom Penh,Saensokh,Khmuonh,8865846d65fffff,427.86,72,30805.920000000002,104.84835997139992,11.630258249474014
5465,Phnom Penh,Saensokh,Tuek Thla,8865846a91fffff,2509.93,36,90357.48,104.8860075432525,11.551264778955405
5466,Phnom Penh,Chraoy Chongvar,Bak Kaeng,88658469bdfffff,296.69,112,33229.28,104.91070431587158,11.679948460763743
5467,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584616bfffff,421.87,58,24468.46,104.94717167765604,11.49436604559239
5468,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846c09fffff,818.9,34,27842.6,104.77986980584589,11.558379033882181
5469,Phnom Penh,Pur SenChey,Kakab,8865846f15fffff,1741.83,32,55738.56,104.82228733961665,11.559346187358562
5470,Phnom Penh,Russey Keo,Tuol Sangke,8865846819fffff,1030.23,46,47390.58,104.91830919060718,11.589688656943595
5471,Phnom Penh,Dangkao,Roluos,8865846019fffff,499.22,102,50920.44,104.87606512958295,11.426991383503271
5472,Phnom Penh,Chbar Ampov,Nirouth,8865846a03fffff,1650.13,50,82506.5,104.96083879557791,11.548687666894269
5473,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846857fffff,2906.73,82,238351.86000000002,104.93416341489446,11.593787631498033
5474,Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae9fffff,3773.37,60,226402.19999999998,104.92976599586007,11.549535849186706
5475,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,3805.2,52,197870.4,104.86245343896788,11.493812984134005
5476,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a09fffff,6328.96,34,215184.64,104.97520037299407,11.540280608516621
5477,Phnom Penh,Praek Pnov,Ponsang,8865846d89fffff,474.34,30,14230.199999999999,104.75847737791553,11.612378577063742
5478,Phnom Penh,Chbar Ampov,Nirouth,8865846a5bfffff,3763.63,38,143017.94,104.95316621575459,11.521561661199287
5479,Phnom Penh,Dangkao,Pong Tuek,8865846085fffff,183.56,100,18356.0,104.83198173987937,11.461665099036056
5480,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846899fffff,2914.87,80,233189.59999999998,104.86325291123515,11.599035289024801
5481,Phnom Penh,Tuol Kouk,Boeng Salang,8865846a83fffff,1661.3,98,162807.4,104.89485080859009,11.553657709441884
5482,Phnom Penh,Mean Chey,Boeng Tumpun,8865846135fffff,1469.77,38,55851.26,104.91805781364032,11.51730629738378
5483,Phnom Penh,Saensokh,Khmuonh,88658468bbfffff,929.93,62,57655.659999999996,104.85883746377307,11.620015734651702
5484,Phnom Penh,Doun Penh,Srah Chak,8865846aa5fffff,2446.32,112,273987.84,104.92084981872256,11.58725594739611
5485,Phnom Penh,Saensokh,Krang Thnong,8865846d49fffff,1279.35,112,143287.19999999998,104.83186849713906,11.59347654211438
5486,Phnom Penh,Chraoy Chongvar,Kaoh Dach,88658469adfffff,230.76,70,16153.199999999999,104.92754974242939,11.687458917059123
5487,Phnom Penh,Chamkar Mon,Phsar Daeum Thkov,8865846135fffff,1384.53,94,130145.81999999999,104.91796098775025,11.524751442668887
5488,Phnom Penh,Chamkar Mon,Tonle Basak,8865846a15fffff,2556.83,94,240342.02,104.94844373507743,11.545155339722147
5489,Phnom Penh,Saensokh,Krang Thnong,8865846d45fffff,448.26,76,34067.76,104.83338652521294,11.605502036158171
5490,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a03fffff,2835.9,94,266574.60000000003,104.95843018442127,11.547430695094985
5491,Phnom Penh,Pur SenChey,Kakab,8865846f05fffff,874.77,82,71731.14,104.84317026830131,11.566552629402807
5492,Phnom Penh,Russey Keo,Ruessei Kaev,88658468c5fffff,2775.25,96,266424.0,104.90013319937523,11.606571066132789
5493,Phnom Penh,Saensokh,Phnom Penh Thmei,886584688bfffff,1896.54,38,72068.52,104.87638830637496,11.608155404584073
5494,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846adbfffff,1989.28,36,71614.08,104.89549697846931,11.524686994367093
5495,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,88658469dbfffff,2494.93,96,239513.27999999997,104.9017044649138,11.635532162820818
5496,Phnom Penh,Tuol Kouk,Tuek L'ak Ti Bei,8865846a83fffff,1937.24,116,224719.84,104.90051198214647,11.553292017275256
5497,Phnom Penh,Dangkao,Dangkao,88658461c5fffff,603.3,76,45850.799999999996,104.89322084816067,11.492934542594979
5498,Phnom Penh,Pur SenChey,Samraong Kraom,8865846c29fffff,352.97,64,22590.08,104.78898211964653,11.58475202149564
5499,Phnom Penh,Russey Keo,Svay Pak,886580d243fffff,2522.11,114,287520.54000000004,104.85917265582536,11.653269867454739
5500,Phnom Penh,Pur SenChey,Samraong Kraom,8865846c6dfffff,176.98,106,18759.879999999997,104.80723807493999,11.575534701952323
5501,Phnom Penh,Chbar Ampov,Preaek Pra,886584612dfffff,3093.82,46,142315.72,104.94667282843064,11.5231618287903
5502,Phnom Penh,Pur SenChey,Kantaok,8865846e29fffff,579.5,112,64904.0,104.81923045312438,11.520907169575889
5503,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a69bfffff,1023.35,80,81868.0,104.92868244864817,11.70384839669473
5504,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a9bfffff,2874.42,78,224204.76,104.87307762341129,11.544003583649804
5505,Phnom Penh,Chbar Ampov,Kbal Kaoh,88658478a3fffff,523.93,82,42962.259999999995,104.98745282867549,11.511266476321241
5506,Phnom Penh,Pur SenChey,Snaor,8865846c29fffff,306.8,60,18408.0,104.78681105769604,11.578932753461608
5507,Phnom Penh,Chamkar Mon,Tonle Basak,8865846acdfffff,3060.31,40,122412.4,104.93360191022792,11.530730712335133
5508,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,245.73,52,12777.96,104.9719402188439,11.499520339839
5509,Phnom Penh,Pur SenChey,Ovlaok,8865846c1bfffff,192.99,108,20842.920000000002,104.75270854589554,11.54953754991075
5510,Phnom Penh,Dangkao,Cheung Aek,88658461e9fffff,1405.07,120,168608.4,104.89574421352337,11.502704794289187
5511,Phnom Penh,Pur SenChey,Chaom Chau,8865846e67fffff,930.18,120,111621.59999999999,104.82102399683458,11.523027399394865
5512,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a41fffff,1465.55,74,108450.7,104.98387775731128,11.52512547562513
5513,Phnom Penh,Chbar Ampov,Nirouth,8865846a17fffff,2081.52,94,195662.88,104.94364308340137,11.54831239288202
5514,Phnom Penh,Dangkao,Cheung Aek,8865846027fffff,373.57,66,24655.62,104.89913685728251,11.471824028231838
5515,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a699fffff,385.15,64,24649.6,104.93101894057334,11.703851699492574
5516,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,88658469dbfffff,2190.96,36,78874.56,104.90440699253523,11.634095363783443
5517,Phnom Penh,Chbar Ampov,Nirouth,8865846a03fffff,1868.6,100,186860.0,104.95908633914925,11.553608782965954
5518,Phnom Penh,Dangkao,Prey Veaeng,88658460a9fffff,842.41,118,99404.37999999999,104.83671674190458,11.465945465257487
5519,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f21fffff,770.85,60,46251.0,104.84473623872368,11.583359735137323
5520,Phnom Penh,Mean Chey,Boeng Tumpun,8865846addfffff,4306.17,34,146409.78,104.90834908532568,11.531476263802881
5521,Phnom Penh,Chamkar Mon,Phsar Daeum Thkov,8865846acbfffff,1302.57,58,75549.06,104.91931846532782,11.531037553689307
5522,Phnom Penh,Pur SenChey,Snaor,8865846c09fffff,1786.0,96,171456.0,104.78570035712124,11.556311634946264
5523,Phnom Penh,Chbar Ampov,Chhbar Ampov Ti Muoy,8865846a1bfffff,1952.53,46,89816.38,104.93747837134579,11.5323363501245
5524,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584610dfffff,1557.22,58,90318.76,104.94303561308622,11.499908419525063
5525,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b3fffff,1654.08,100,165408.0,104.97159513743956,11.505549810487354
5526,Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,88658468c9fffff,4113.86,76,312653.36,104.89718637455789,11.589125162060514
5527,Phnom Penh,Saensokh,Krang Thnong,8865846d69fffff,2393.95,102,244182.9,104.84156032773411,11.618617544493077
5528,Phnom Penh,Pur SenChey,Chaom Chau,88658461a1fffff,2037.73,110,224150.3,104.87265540743611,11.529687412423629
5529,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846a33fffff,2763.77,112,309542.24,104.94718292278607,11.568415290370432
5530,Phnom Penh,Dangkao,Sak Sampov,88658460e5fffff,1206.63,70,84464.1,104.8603557007374,11.466171576251844
5531,Phnom Penh,Chbar Ampov,Nirouth,8865846a5bfffff,2588.86,104,269241.44,104.95735310786372,11.522567059258739
5532,Phnom Penh,Pur SenChey,Chaom Chau,8865846e23fffff,1642.14,78,128086.92000000001,104.80596280516765,11.53761986213804
5533,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f23fffff,2156.99,44,94907.56,104.84105462400966,11.580583900085204
5534,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a4bfffff,691.58,90,62242.200000000004,104.97722185843674,11.527775296458815
5535,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846ab3fffff,2128.16,86,183021.75999999998,104.87966105936405,11.57664250302678
5536,Phnom Penh,Chamkar Mon,Tonle Basak,8865846acdfffff,3158.93,66,208489.37999999998,104.93075817863563,11.538803306058323
5537,Phnom Penh,Dangkao,Dangkao,8865846027fffff,469.81,44,20671.64,104.89780350951231,11.474691238040004
5538,Phnom Penh,Chamkar Mon,Tonle Basak,8865846a17fffff,3712.14,114,423183.95999999996,104.9403555695341,11.550571402612515
5539,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,243.61,66,16078.26,104.97337503876061,11.497818819764348
5540,Phnom Penh,Chbar Ampov,Preaek Thmei,886584616bfffff,493.31,92,45384.52,104.95256592485809,11.497503714005918
5541,Phnom Penh,Dangkao,Tien,88658460c5fffff,79.37,44,3492.28,104.85279321808937,11.439737246525146
5542,Phnom Penh,Doun Penh,Srah Chak,8865846aa7fffff,1448.78,116,168058.48,104.90630224864309,11.58392078364332
5543,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846899fffff,3048.2,84,256048.8,104.8550814422095,11.601164084625855
5544,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846859fffff,4065.61,96,390298.56,104.93954678085136,11.577033994827476
5545,Phnom Penh,Russey Keo,Ruessei Kaev,88658468c5fffff,2503.01,108,270325.08,104.89821903640811,11.6014248177457
5546,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a699fffff,376.66,80,30132.800000000003,104.93376526826106,11.703698532471035
5547,Phnom Penh,Doun Penh,Srah Chak,8865846819fffff,4136.14,108,446703.12000000005,104.92581620686626,11.591217493661553
5548,Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae9fffff,3887.68,116,450970.88,104.93534991246175,11.548609737661424
5549,Phnom Penh,Saensokh,Tuek Thla,8865846a97fffff,3207.46,100,320746.0,104.87498279643995,11.559513413418335
5550,Phnom Penh,Mean Chey,Boeng Tumpun,8865846137fffff,2221.64,86,191061.03999999998,104.90958271153588,11.520648196229068
5551,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468dbfffff,3124.6,76,237469.6,104.8694702445374,11.576681944416602
5552,Phnom Penh,Doun Penh,Chey Chummeah,8865846a33fffff,2843.5,48,136488.0,104.94521131324345,11.567086767505854
5553,Phnom Penh,Praek Pnov,Ponsang,8865846d89fffff,495.65,34,16852.1,104.75735818980665,11.621441916152225
5554,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846f4dfffff,2871.73,68,195277.64,104.86615872764817,11.540563431412167
5555,Phnom Penh,Mean Chey,Chak Angrae Leu,8865846135fffff,2076.97,60,124618.19999999998,104.92340800050253,11.520620810301253
5556,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d1fffff,2053.03,106,217621.18000000002,104.86850102462412,11.588430373275012
5557,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469ddfffff,2030.71,70,142149.7,104.91444096384512,11.63674600651352
5558,Phnom Penh,Dangkao,Prey Veaeng,8865846085fffff,182.1,66,12018.6,104.83506777991828,11.46322481511047
5559,Phnom Penh,Dangkao,Dangkao,88658461cdfffff,529.49,50,26474.5,104.89707759390654,11.483768360955489
5560,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846c69fffff,677.9,114,77280.59999999999,104.80991263243361,11.561531252317103
