Koh_Norea_5_10km,Phsar_Chas_nearest,Phsar_kandal_nearest,address_line_2,address_locality,h_id_price_min,n_atm_in_1km_to_2km,n_atm_in_3km_to_5km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,price_per_m2
0.0,0.0,0.0,45.0,10.0,1492.51,8.0,60.0,3.0,17.0,2683.53
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,40.0,0.0,0.0,1549.93
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,143.21
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,466.97
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,942.06
0.0,0.0,0.0,20.0,9.0,856.89,0.0,16.0,0.0,1.0,1359.78
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,834.79
0.0,0.0,0.0,63.0,2.0,465.53,0.0,4.0,0.0,1.0,1938.44
0.0,0.0,0.0,31.0,3.0,30.05,0.0,0.0,0.0,0.0,110.81
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,340.08
1.0,0.0,0.0,78.0,5.0,1549.48,16.0,338.0,6.0,33.0,3263.16
1.0,0.0,0.0,1.0,11.0,2380.29,161.0,160.0,37.0,30.0,5027.58
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,155.98
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,925.23
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,276.99
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,361.73
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,40.0,0.0,4.0,1549.48
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,338.0,0.0,3.0,1955.3
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,178.61
0.0,0.0,0.0,24.0,8.0,540.57,0.0,24.0,0.0,6.0,2183.69
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1697.61
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,232.12
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,161.26
0.0,0.0,0.0,12.0,5.0,1128.26,4.0,84.0,0.0,2.0,2617.12
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,1.0,572.13
1.0,0.0,0.0,68.0,3.0,441.68,0.0,4.0,0.0,1.0,813.1
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,647.95
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,292.64
1.0,0.0,0.0,63.0,2.0,465.53,4.0,65.0,2.0,0.0,2259.12
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1139.8
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,210.82
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,375.26
0.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,0.0,1.0,845.86
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,204.32
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,246.75
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,579.42
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,24.0,0.0,0.0,1358.53
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,412.22
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,0.0,1890.38
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,731.96
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1503.41
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,236.82
1.0,0.0,0.0,12.0,5.0,1128.26,0.0,24.0,0.0,1.0,2378.39
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,762.83
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,757.05
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,63.31
0.0,0.0,0.0,81.0,0.0,2390.44,60.0,362.0,6.0,8.0,5690.71
0.0,0.0,0.0,66.0,2.0,241.3,0.0,0.0,0.0,0.0,594.58
1.0,0.0,0.0,22.0,2.0,1194.79,28.0,370.0,2.0,7.0,2419.88
0.0,0.0,0.0,34.0,10.0,765.17,0.0,12.0,0.0,0.0,1353.59
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,638.49
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1346.32
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,533.63
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,1.0,648.01
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,190.62
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,144.47
1.0,0.0,0.0,86.0,10.0,925.25,16.0,143.0,9.0,38.0,2623.44
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,1.0,1153.96
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,1.0,410.85
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,910.76
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1283.59
0.0,0.0,0.0,34.0,10.0,765.17,0.0,16.0,0.0,5.0,1395.53
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,941.2
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,227.94
0.0,0.0,0.0,20.0,9.0,856.89,0.0,40.0,1.0,0.0,1569.52
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,537.01
0.0,0.0,0.0,93.0,1.0,715.18,0.0,48.0,0.0,0.0,1034.18
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,198.79
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,1.0,445.48
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,281.07
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,151.08
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1534.32
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,173.74
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,437.45
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,230.66
0.0,0.0,0.0,91.0,0.0,3017.34,24.0,433.0,4.0,11.0,5087.05
0.0,0.0,0.0,21.0,9.0,573.26,4.0,101.0,1.0,5.0,1502.4
0.0,0.0,0.0,29.0,10.0,491.0,0.0,78.0,1.0,5.0,1383.81
0.0,0.0,0.0,5.0,0.0,2616.22,165.0,108.0,13.0,13.0,5570.18
0.0,0.0,0.0,24.0,8.0,540.57,0.0,8.0,0.0,0.0,1885.34
0.0,0.0,0.0,31.0,3.0,30.05,0.0,0.0,0.0,0.0,108.61
0.0,0.0,0.0,30.0,9.0,857.44,0.0,78.0,0.0,4.0,1270.07
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1191.82
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,219.99
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,1153.28
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,136.85
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,274.76
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,1041.3
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,360.04
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,104.52
0.0,0.0,0.0,24.0,8.0,540.57,0.0,24.0,0.0,6.0,2339.42
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,198.62
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,744.49
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,45.52
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,121.62
0.0,0.0,0.0,14.0,4.0,4333.33,217.0,180.0,5.0,12.0,6510.21
0.0,0.0,0.0,61.0,1.0,351.44,0.0,8.0,0.0,1.0,856.5
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1355.9
1.0,0.0,0.0,2.0,11.0,2816.67,46.0,382.0,45.0,24.0,4363.12
0.0,0.0,0.0,65.0,1.0,174.47,4.0,88.0,0.0,0.0,835.18
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,549.81
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,32.0,0.0,1.0,1993.02
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,761.85
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,937.8
1.0,0.0,0.0,67.0,1.0,56.41,0.0,4.0,0.0,0.0,419.03
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,162.63
0.0,0.0,0.0,74.0,8.0,90.23,0.0,4.0,0.0,1.0,493.0
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,666.34
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1434.43
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,190.63
0.0,0.0,0.0,66.0,2.0,241.3,0.0,0.0,0.0,0.0,584.93
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1616.11
0.0,0.0,0.0,93.0,1.0,715.18,0.0,8.0,0.0,1.0,914.65
0.0,0.0,0.0,81.0,0.0,2390.44,24.0,331.0,2.0,8.0,4686.67
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,0.0,376.39
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,207.73
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,117.3
0.0,0.0,0.0,34.0,10.0,765.17,0.0,0.0,0.0,0.0,1072.16
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,734.16
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,617.25
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,198.35
0.0,0.0,0.0,66.0,2.0,241.3,0.0,4.0,0.0,1.0,612.79
1.0,0.0,0.0,84.0,11.0,2783.48,32.0,470.0,41.0,23.0,3528.45
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,16.0,0.0,0.0,1074.98
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,473.9
1.0,0.0,0.0,11.0,5.0,1321.63,28.0,302.0,9.0,10.0,2677.12
1.0,0.0,0.0,65.0,1.0,174.47,0.0,0.0,0.0,0.0,673.2
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,305.23
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,716.87
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1209.17
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,96.0,0.0,0.0,1582.47
1.0,0.0,0.0,1.0,11.0,2380.29,44.0,446.0,33.0,18.0,4126.95
1.0,0.0,0.0,2.0,11.0,2816.67,28.0,345.0,32.0,32.0,3693.83
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,52.93
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,16.0,0.0,0.0,2015.0
1.0,0.0,0.0,78.0,5.0,1549.48,8.0,123.0,14.0,22.0,2899.64
1.0,0.0,0.0,45.0,10.0,1492.51,40.0,462.0,39.0,19.0,3304.03
1.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,512.52
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,458.06
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,167.36
1.0,0.0,0.0,78.0,5.0,1549.48,24.0,355.0,8.0,37.0,3317.55
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,285.65
0.0,0.0,0.0,81.0,0.0,2390.44,16.0,325.0,2.0,6.0,4606.22
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,91.84
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,1.0,461.1
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,1.0,435.69
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,796.54
1.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,0.0,0.0,743.98
0.0,0.0,0.0,45.0,10.0,1492.51,4.0,52.0,5.0,11.0,2601.42
1.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,1.0,565.98
0.0,0.0,0.0,29.0,10.0,491.0,0.0,28.0,0.0,1.0,1243.27
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,200.2
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,416.21
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,48.0,1.0,1.0,1522.83
1.0,0.0,0.0,71.0,9.0,506.86,20.0,390.0,5.0,8.0,2435.38
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,1011.91
1.0,0.0,0.0,8.0,11.0,1636.88,24.0,380.0,10.0,42.0,1636.88
0.0,0.0,0.0,28.0,1.0,196.17,0.0,4.0,0.0,1.0,563.05
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,770.39
1.0,0.0,0.0,11.0,5.0,1321.63,16.0,265.0,7.0,8.0,2697.0
1.0,0.0,0.0,2.0,11.0,2816.67,54.0,384.0,32.0,23.0,4216.05
1.0,0.0,0.0,86.0,10.0,925.25,36.0,436.0,28.0,24.0,3375.91
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,364.14
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,676.16
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,436.82
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,204.15
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,905.51
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1575.76
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,637.82
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,226.96
0.0,0.0,0.0,29.0,10.0,491.0,0.0,4.0,0.0,0.0,1169.03
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,192.6
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,212.6
1.0,0.0,0.0,88.0,9.0,1427.43,133.0,170.0,4.0,30.0,2409.23
0.0,0.0,0.0,79.0,9.0,455.39,0.0,4.0,0.0,0.0,793.36
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,476.84
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,189.58
0.0,0.0,0.0,30.0,9.0,857.44,0.0,12.0,0.0,2.0,857.44
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,996.49
0.0,0.0,0.0,37.0,1.0,1074.98,64.0,230.0,2.0,12.0,2320.93
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,1173.08
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1176.03
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,234.35
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,198.37
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,4.0,0.0,1.0,1498.73
1.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,551.37
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,0.0,413.76
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,462.94
0.0,0.0,0.0,21.0,9.0,573.26,0.0,12.0,0.0,2.0,573.26
1.0,0.0,0.0,88.0,9.0,1427.43,50.0,377.0,32.0,27.0,2043.06
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,470.99
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,1.0,627.34
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,204.01
0.0,0.0,0.0,93.0,1.0,715.18,0.0,277.0,0.0,0.0,1149.09
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,0.0,452.08
0.0,0.0,0.0,24.0,8.0,540.57,4.0,24.0,4.0,3.0,2228.63
0.0,0.0,0.0,29.0,10.0,491.0,0.0,20.0,0.0,0.0,1171.71
0.0,0.0,0.0,91.0,0.0,3017.34,20.0,347.0,2.0,11.0,3017.34
0.0,0.0,0.0,29.0,10.0,491.0,0.0,40.0,0.0,0.0,1325.05
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,93.95
0.0,0.0,0.0,23.0,3.0,1049.67,0.0,0.0,0.0,0.0,1218.23
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,786.54
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,1.0,0.0,610.28
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,217.23
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,170.54
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,218.29
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,207.81
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,196.08
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,218.43
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,731.9
0.0,0.0,0.0,3.0,0.0,2803.44,118.0,233.0,11.0,14.0,4888.51
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,845.64
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,189.54
0.0,0.0,0.0,81.0,0.0,2390.44,20.0,377.0,1.0,6.0,4728.3
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,990.9
0.0,0.0,0.0,12.0,5.0,1128.26,8.0,150.0,0.0,3.0,2734.25
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,210.21
0.0,0.0,0.0,66.0,2.0,241.3,0.0,12.0,1.0,1.0,645.65
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,212.11
0.0,0.0,0.0,30.0,9.0,857.44,0.0,72.0,0.0,2.0,1225.18
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,1.0,686.8
1.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,2.0,1820.34
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,172.83
0.0,0.0,0.0,22.0,2.0,1194.79,223.0,182.0,6.0,8.0,2692.09
0.0,0.0,0.0,24.0,8.0,540.57,0.0,4.0,1.0,0.0,1735.81
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,804.98
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,268.77
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,275.41
1.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,1.0,759.69
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,286.77
0.0,0.0,0.0,27.0,2.0,33.42,0.0,12.0,1.0,0.0,222.22
0.0,0.0,0.0,81.0,0.0,2390.44,89.0,196.0,6.0,6.0,5655.37
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,353.95
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,89.82
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,306.67
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,218.7
0.0,0.0,0.0,81.0,0.0,2390.44,12.0,276.0,1.0,4.0,4473.29
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,510.28
1.0,0.0,0.0,77.0,4.0,2857.88,335.0,124.0,31.0,36.0,4402.05
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1611.63
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,160.0,3.0,7.0,2960.15
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1929.04
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,362.86
0.0,0.0,0.0,81.0,0.0,2390.44,141.0,137.0,6.0,11.0,6115.08
1.0,0.0,0.0,86.0,10.0,925.25,16.0,302.0,29.0,31.0,2967.76
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1517.15
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,662.19
1.0,0.0,0.0,86.0,10.0,925.25,28.0,203.0,21.0,38.0,2824.41
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,207.94
0.0,0.0,0.0,93.0,1.0,715.18,0.0,4.0,0.0,1.0,919.75
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,951.67
0.0,0.0,0.0,24.0,8.0,540.57,0.0,4.0,0.0,1.0,1700.51
1.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,1.0,0.0,623.35
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,400.57
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,384.39
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,915.24
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,234.0
0.0,0.0,0.0,74.0,8.0,90.23,0.0,4.0,0.0,0.0,578.63
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,156.51
1.0,0.0,0.0,77.0,4.0,2857.88,150.0,168.0,10.0,39.0,4035.84
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,175.3
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,1.0,528.43
0.0,0.0,0.0,45.0,10.0,1492.51,8.0,68.0,15.0,14.0,2866.59
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,216.83
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,351.94
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,251.03
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,270.56
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1844.9
0.0,0.0,0.0,81.0,0.0,2390.44,40.0,331.0,4.0,8.0,5472.12
0.0,0.0,0.0,61.0,1.0,351.44,0.0,4.0,1.0,0.0,822.82
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,179.35
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,153.8
1.0,0.0,0.0,63.0,2.0,465.53,4.0,88.0,2.0,1.0,2141.1
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,750.36
0.0,0.0,0.0,16.0,1.0,1534.64,36.0,417.0,3.0,7.0,2346.33
0.0,0.0,0.0,29.0,10.0,491.0,0.0,4.0,0.0,0.0,1009.95
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,713.51
0.0,0.0,0.0,74.0,8.0,90.23,0.0,4.0,0.0,1.0,574.87
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,878.83
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,409.22
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,227.87
1.0,0.0,0.0,12.0,5.0,1128.26,4.0,4.0,0.0,0.0,2194.71
0.0,0.0,0.0,65.0,1.0,174.47,0.0,4.0,0.0,0.0,689.58
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,285.86
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,224.69
1.0,0.0,0.0,86.0,10.0,925.25,8.0,90.0,10.0,20.0,2417.4
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,230.68
0.0,0.0,0.0,34.0,10.0,765.17,0.0,0.0,0.0,0.0,995.7
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,819.21
0.0,0.0,0.0,27.0,2.0,33.42,0.0,4.0,0.0,1.0,214.33
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,556.99
0.0,0.0,0.0,29.0,10.0,491.0,0.0,28.0,0.0,0.0,1314.65
1.0,0.0,0.0,78.0,5.0,1549.48,24.0,481.0,14.0,41.0,3549.83
0.0,0.0,0.0,89.0,0.0,3193.53,64.0,328.0,10.0,31.0,5093.74
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,489.63
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1233.58
1.0,0.0,0.0,71.0,9.0,506.86,12.0,333.0,6.0,5.0,2292.72
0.0,0.0,0.0,10.0,0.0,2070.16,115.0,214.0,10.0,12.0,4426.35
1.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,1.0,0.0,793.45
1.0,0.0,0.0,88.0,9.0,1427.43,28.0,414.0,6.0,7.0,2043.31
1.0,0.0,0.0,45.0,10.0,1492.51,16.0,354.0,2.0,13.0,3303.5
1.0,0.0,0.0,2.0,11.0,2816.67,85.0,209.0,39.0,26.0,4320.26
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,972.1
0.0,0.0,0.0,93.0,1.0,715.18,0.0,4.0,1.0,0.0,888.18
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,351.52
0.0,0.0,0.0,66.0,2.0,241.3,0.0,0.0,0.0,0.0,612.56
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,191.86
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1616.26
0.0,0.0,0.0,23.0,3.0,1049.67,0.0,0.0,0.0,0.0,1259.02
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,450.15
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,285.62
