address_locality,address_line_2,near_Koh_Pich_in_km,near_Bassac_Lane_in_km,near_Royal_Palace_in_km,near_Phnom_Penh_Airport_in_km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,n_primary_school_in_3km_to_5km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_resturant_in_1km,n_super_market_5km,n_super_market_in_1km_to_2km,n_bank_5km,price_per_m2
8.0,15.0,8.91707654249194,6.546932335100776,8.20607809529858,1.950455866233928,17.0,53.0,38.0,3.0,30.0,0.0,15.0,4.0,4.0,1999.063752953589
5.0,12.0,2.8554667002080305,3.952131871166836,5.0214561256364405,10.996504883017373,21.0,27.0,17.0,1.0,15.0,0.0,42.0,1.0,32.0,2853.8741099643967
8.0,82.0,14.01053835067952,13.095800308176992,12.970605536309831,2.954172683754579,1.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,450.48295142469743
1.0,61.0,4.911705411683206,7.04808583168071,6.868955617210997,16.110118146186753,5.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,518.5920704329964
3.0,17.0,11.00938392511184,11.249261179683868,12.02570747348038,13.000779306441473,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,445.7655915877677
3.0,76.0,11.808863271196149,12.12957195238972,13.052882810647253,9.102715122535162,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,213.05283000271183
3.0,60.0,17.058719101803472,15.920694496126432,16.96101731090243,9.910182116154886,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,961.1182644386312
3.0,68.0,9.17780850473194,7.927669207330124,9.025132480653244,4.923038698629849,5.0,20.0,15.0,0.0,5.0,0.0,7.0,0.0,-0.0,857.9368864959591
1.0,65.0,4.101030456923169,5.011180495763075,5.959864984175745,12.974173230874298,12.0,11.0,7.0,0.0,3.0,0.0,10.0,0.0,16.0,603.9090990526095
3.0,23.0,5.765212740470962,5.019235389805523,6.015893655246947,7.073465942514688,21.0,45.0,35.0,3.0,19.0,0.0,24.0,1.0,25.0,1304.1589757077638
3.0,23.0,8.99308380319844,8.962643260849024,10.003519718417664,9.900716518542918,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,569.133938755991
5.0,11.0,5.027893756889002,3.955845273954498,5.041248571147745,7.054606389077952,36.0,64.0,47.0,9.0,29.0,0.0,48.0,2.0,65.0,1456.821817286661
3.0,57.0,13.087479422430553,11.882923532627624,13.15606530932854,5.884745960307024,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,478.2260055326948
5.0,11.0,3.974825013499608,3.091482582166094,4.977617152853715,8.994515214727931,27.0,44.0,29.0,3.0,25.0,0.0,51.0,2.0,45.0,2007.0534512391407
8.0,15.0,14.91383636561154,12.993416666078955,13.996957034720864,3.87906248367593,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1267.528870097727
2.0,63.0,8.11329945733832,6.911538241359282,5.79254905070884,13.055409644025726,14.0,8.0,6.0,2.0,2.0,0.0,4.0,0.0,5.0,1847.8275254890427
9.0,79.0,10.813726765473763,9.88987958437905,9.016592717025834,10.953829812613115,5.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,9.0,680.5190646527544
9.0,79.0,13.033283035499084,12.020399683227929,11.031020331452432,11.8509625576744,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,289.1740964620793
1.0,28.0,9.237613469370327,11.212486180882854,11.014031002852152,20.05515098377429,3.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,137.99840848456515
2.0,0.0,15.078408671282787,14.22692595154374,13.007040703140976,16.09874132326575,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,522.3258681188457
8.0,26.0,18.027736395242883,17.01885687577937,17.029541206765394,7.997953778448494,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,115.04437515483534
8.0,26.0,14.71729861175872,13.036552311683108,14.091005331721815,4.069588529321185,0.0,5.0,4.0,1.0,0.0,0.0,-0.0,0.0,4.0,1248.8910587896514
8.0,24.0,10.05574905082467,8.873406920518393,8.996389884180761,1.006228292301827,10.0,39.0,24.0,7.0,20.0,0.0,12.0,1.0,8.0,2121.69641260405
1.0,65.0,3.040767181087076,3.940336488881497,5.066107331710724,12.027309313316357,23.0,20.0,13.0,1.0,10.0,0.0,34.0,2.0,25.0,896.7644449921497
3.0,72.0,15.960709604609416,14.868701888696094,16.19948717744959,11.052284062902046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,606.0370906387778
3.0,33.0,18.94298851876996,18.10222893625124,19.00746600844141,13.146105875717396,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,159.3750846577664
3.0,17.0,9.122163499983568,8.065969005239225,8.910534177519489,10.158635665775387,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,435.8226019196427
6.0,32.0,15.08363083919202,13.87166557363919,14.052953559080938,5.922700120497026,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,245.38362846296133
8.0,75.0,18.16170440862524,15.976407588425705,17.01225364236728,6.837428516709013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,147.60314388095023
3.0,80.0,16.173579121208906,15.206022924099774,15.741865388887916,12.841542701535989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49816544168245
6.0,59.0,19.089371875287807,17.153058632074583,17.040050410075825,8.997103883132231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.26194306133551
10.0,86.0,8.197144162694423,6.216254504431211,6.172394515944322,2.9941320424113624,29.0,72.0,41.0,20.0,50.0,0.0,33.0,6.0,47.0,2250.018051115394
6.0,59.0,17.870126696419184,15.957367191506696,15.965190366178785,9.035294539174046,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,122.79697270181003
6.0,32.0,15.85585720910184,13.999741207214628,14.005958648505548,7.1765621150376,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.12204828548892
8.0,25.0,17.92567237236132,15.913505302737152,17.139589691105368,7.007922337350213,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,348.0068667153855
8.0,25.0,15.992950864834016,13.998481036444756,14.985590075089682,4.940546348166719,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,728.3399905862756
0.0,48.0,2.8983406789719703,0.8637565819418029,3.100505137978173,7.87016198295876,25.0,75.0,38.0,14.0,66.0,2.0,88.0,16.0,104.0,2564.594122534761
6.0,58.0,20.124929844796448,18.98813742942612,18.001202756427862,11.941559635157544,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,176.29054352415187
8.0,74.0,13.194535533399938,12.089979955531351,12.126982967919956,1.9768752124253053,4.0,19.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,306.5627244598902
1.0,28.0,7.960661229344565,8.95480285434685,9.87124314465252,17.835186054815296,3.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,213.0068818101061
8.0,82.0,16.866336167462592,15.168023372245074,15.04970708760755,6.039349975291627,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,342.3324339644932
1.0,28.0,8.999408713951626,9.93985404244249,11.008829189654795,18.089690090629603,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.03912554204467
10.0,45.0,6.947120872444913,5.012170121341831,4.786079128280678,5.952153051758899,43.0,70.0,43.0,21.0,35.0,1.0,69.0,12.0,105.0,3231.007936809369
3.0,23.0,9.971634067708194,9.072253250835226,10.974758478031218,11.103516524838076,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,334.1321793963281
4.0,95.0,3.9955447291520976,1.9794111230357967,0.9822039362205136,8.967491889989217,32.0,70.0,33.0,41.0,44.0,8.0,100.0,35.0,113.0,4089.3263692115056
10.0,45.0,10.00708038154093,8.945994896212929,8.842143470705352,1.904946215839304,9.0,35.0,20.0,5.0,29.0,0.0,13.0,1.0,5.0,2340.62694318248
1.0,37.0,2.065883728694563,3.104739385177134,4.013314050584012,11.95711612754428,28.0,26.0,20.0,1.0,16.0,0.0,52.0,0.0,35.0,1682.721455575575
6.0,64.0,18.16247577368308,16.897323036427544,15.968556500882888,13.887272281974646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651.8597192995543
6.0,59.0,20.004791991881067,18.029764935879523,18.027114815807096,10.912768734111712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.43865088626558
8.0,26.0,16.105056570470687,15.04559626121963,15.294435476741372,6.0570467067392535,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,875.9073140383916
8.0,9.0,18.985071404108155,18.105924604057414,18.972354737362483,11.125062999057382,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4017712436479
9.0,79.0,11.198831319802151,10.130477362917071,8.882744283803648,9.88233463970952,5.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,9.0,641.4068778151238
3.0,31.0,16.04067279627047,16.09469171411685,17.133338608674215,12.997231887028606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.30811223482723
9.0,20.0,9.88069755468976,9.025571537868377,8.039353586936139,10.197111337107948,8.0,10.0,5.0,1.0,5.0,0.0,7.0,0.0,8.0,1345.0511199008972
2.0,0.0,19.088731303967524,19.0424402799643,16.922962066017114,20.972932178352927,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,610.1330862661837
1.0,61.0,5.043257641380648,7.097913013575707,6.999069767589403,16.196668926614425,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,642.7497953791107
0.0,81.0,1.025680131262182,0.9119004182970504,1.8807628254605444,9.03706831825798,23.0,59.0,27.0,12.0,54.0,4.0,83.0,28.0,102.0,4404.042201505919
2.0,66.0,12.04954893969512,11.06722996099329,10.222247516182112,11.936685784025869,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,606.6625842940632
2.0,66.0,14.109787067019772,13.21278825996282,12.02430564165447,13.021177854216578,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,208.85960491846004
5.0,13.0,4.125502000346649,3.739620985975309,5.137232417309697,9.851656480481456,23.0,32.0,22.0,2.0,16.0,0.0,44.0,0.0,37.0,1879.973012860293
6.0,59.0,21.04975628764954,19.2016860461316,19.015167731429592,10.805076958836825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.92193405952423
2.0,63.0,8.991492674560053,8.861602726558067,8.214297854310058,13.923505795620637,7.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,1645.425954844449
1.0,28.0,9.958393111349029,10.892308682472114,11.963685822395773,19.12891427151396,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.3214148877259
11.0,1.0,6.0825914398117344,4.77656065392107,4.04483576919614,5.8282550367147685,40.0,72.0,45.0,23.0,39.0,2.0,77.0,9.0,114.0,3274.99547283263
8.0,43.0,20.886780012577447,19.84252226328972,19.96794519251361,10.917211567815094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.31948845161506
2.0,0.0,17.84669310069918,18.129520213759704,15.797354147475488,20.958709051777216,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.49742018386985
10.0,29.0,13.952057038066387,13.119066176842768,11.836865906750862,11.960661483643742,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,331.4743338775792
3.0,33.0,18.115055544088776,17.209741176792267,18.02812360279705,10.911187796935817,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,141.51705323975338
9.0,79.0,12.904513130328109,11.881730179951914,11.0860032219461,10.132252320858946,3.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,431.5251097871013
2.0,66.0,9.00662549745327,8.033757209824593,6.833105044707257,12.02585063951766,10.0,6.0,5.0,2.0,4.0,0.0,8.0,0.0,11.0,687.0982846895544
0.0,10.0,1.9793932203642184,0.9940189406732638,2.081035434750066,9.14384189225061,23.0,61.0,30.0,11.0,55.0,4.0,83.0,26.0,98.0,2702.943740325344
1.0,67.0,6.999040891685297,8.378530727457976,8.87536271235046,14.934760568414212,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,254.8496538424363
3.0,72.0,13.8706171067701,13.01216798567781,14.26057008636452,10.946002232984217,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,555.7646039247165
3.0,76.0,13.05348590753401,11.825735308922033,13.058604899042058,10.940638923825274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,231.8059663486192
8.0,9.0,20.937841132428787,20.14509568606706,21.165007648975177,12.001077024888872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.16164478415628
1.0,61.0,7.099244946509285,7.978001213114637,9.206250012340814,16.111198574575173,5.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,310.29469812273646
9.0,79.0,11.844064314604193,11.057146033728667,10.11962908657221,9.891625253404202,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,832.5264445103317
6.0,32.0,12.968136421665616,11.15234084993473,11.048477003535105,6.03709502884707,8.0,6.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,687.774609225424
8.0,43.0,24.06398146397968,21.91121010972784,21.936176546144967,13.184316287217973,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,135.22806461817487
3.0,31.0,16.125070955598744,15.906703385813245,16.830213408029223,12.86492023103794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.495530715354434
8.0,43.0,20.960261188022287,18.90905305062904,19.19564260954035,10.005699160313892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56585378401798
2.0,66.0,12.887812487017287,12.081551358440503,10.963808790725343,11.83580036573346,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,667.0328486855425
3.0,62.0,8.874703600529399,8.980207102686622,9.979372408657031,10.968971692485484,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,234.7109651026217
8.0,43.0,19.9967432069954,18.06906464264313,17.9742130685814,8.980364589645268,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,91.1473203184872
5.0,78.0,5.11282036542824,3.976990101608296,4.960929691908143,6.983863807784465,34.0,61.0,46.0,8.0,29.0,0.0,46.0,1.0,65.0,3061.803999005692
6.0,59.0,23.10528589579436,21.04682632359698,20.889418820121787,13.830859436053478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5098356847956
8.0,74.0,14.054691462332944,12.171935176226611,12.081913570686886,2.0042545069492306,1.0,11.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,219.4276225538005
8.0,9.0,19.86371411768781,17.983953776204537,19.05966039527515,12.113097720741909,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.87480979660025
3.0,68.0,13.219943980933037,12.024405178369014,11.897522727262468,6.968382131339265,0.0,3.0,2.0,0.0,0.0,0.0,-0.0,0.0,1.0,217.64787800733265
10.0,29.0,12.985409511883608,11.885293104047784,11.07652092658818,10.13500580212456,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1054.9528538516438
1.0,67.0,9.157490297750078,9.78585531615144,11.003686787308675,17.0164915391231,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,376.19053451781485
1.0,28.0,5.900367479529749,7.86575902705448,8.058560192031566,17.169374628126423,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,456.0829929188329
3.0,72.0,15.225538109170786,14.035309600554072,15.092371036248704,10.980304810307842,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,420.4127012910007
8.0,25.0,17.976751051865115,15.860043174214573,16.98287769332065,7.098871738642995,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,801.2252726576271
10.0,29.0,11.991058764799757,9.927605082837516,10.103921248178024,5.964420966828338,8.0,11.0,9.0,0.0,2.0,0.0,4.0,0.0,11.0,1245.2154266276252
10.0,45.0,11.093367955967125,9.023104780458093,8.926186639962888,1.961936719460328,10.0,34.0,19.0,5.0,14.0,0.0,9.0,2.0,8.0,2864.487144242911
2.0,22.0,4.024808806136228,2.946195403195724,1.983641008055868,9.8662775040718,32.0,52.0,38.0,8.0,70.0,0.0,85.0,11.0,110.0,1997.875262836148
1.0,67.0,12.837589514754804,14.837806323315444,14.985814006045112,22.965417867694903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.3720550054143
5.0,12.0,6.081497997962877,6.317594461195272,6.919495554787249,11.039131923897251,11.0,12.0,10.0,0.0,2.0,0.0,4.0,1.0,7.0,2847.67663131328
3.0,17.0,11.930779554536574,11.17265852286426,12.053154764409802,13.02672831608009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,527.727704434264
1.0,37.0,4.081253377991844,4.9358735682458486,5.93920786847485,12.977335628610422,13.0,12.0,7.0,0.0,7.0,0.0,15.0,2.0,14.0,1531.4948366774397
5.0,78.0,5.101217178204292,4.029022186502774,4.95164035665432,6.844036284886074,26.0,59.0,41.0,7.0,29.0,0.0,43.0,1.0,58.0,3284.512076226976
6.0,59.0,17.89169655584562,15.88920191154253,15.953435773403696,8.017772639012659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.06151057218046
9.0,20.0,9.216365075434362,8.11352803978023,7.080188861314967,7.8590392647072065,19.0,22.0,20.0,2.0,22.0,0.0,20.0,0.0,18.0,959.974515337665
3.0,23.0,7.055534048232779,6.976483843608897,7.939536175284041,9.056735910882164,10.0,14.0,13.0,0.0,1.0,0.0,8.0,0.0,5.0,1377.0525142423908
1.0,16.0,2.011506069248873,1.8991913246847607,2.9523011353061746,10.000160424757912,28.0,46.0,26.0,4.0,27.0,1.0,75.0,7.0,98.0,2239.9355561437933
8.0,15.0,10.873634341654553,8.855157405999242,9.11895950225124,0.0500604644962068,3.0,41.0,23.0,4.0,16.0,0.0,11.0,0.0,4.0,1537.8615339512269
6.0,58.0,23.18065544477504,21.723249010474085,20.79408386875459,14.92819100022706,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,77.75772743481392
8.0,75.0,16.973780469808542,15.899372714503452,15.105677204792558,6.970095982185743,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.79531520145974
11.0,8.0,4.8565998636621135,4.1330739219006505,3.87780889604131,4.841035827150469,50.0,94.0,49.0,54.0,35.0,0.0,100.0,6.0,111.0,3914.0428067216144
6.0,59.0,20.73692546498961,20.14263177554403,19.11971971304177,11.943875523279717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.40489063037845
9.0,88.0,4.839234889008536,3.923876209754196,2.976287297879406,6.97130003890074,37.0,69.0,41.0,25.0,42.0,1.0,91.0,11.0,114.0,1771.4682824004456
1.0,37.0,2.0247856885216686,2.919542490011515,3.987432250058808,13.147532489575063,29.0,21.0,17.0,1.0,11.0,0.0,41.0,0.0,28.0,1572.9970113432678
2.0,63.0,8.922509719352073,9.04482363990252,8.425497643411143,11.913954630231176,8.0,6.0,4.0,1.0,2.0,0.0,1.0,0.0,8.0,3143.227175201393
3.0,68.0,10.810626811314,10.142401145702944,10.84590419598068,5.084357139845305,5.0,11.0,8.0,0.0,1.0,0.0,3.0,0.0,-0.0,791.0635119838391
1.0,28.0,9.228920197601408,10.9562112555135,10.9452356720104,19.9233213740142,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,106.76292674710535
9.0,30.0,8.037827916697315,7.076700185543867,5.918339850713723,10.089611638444357,20.0,16.0,12.0,1.0,10.0,0.0,19.0,0.0,22.0,1323.0033555341115
3.0,68.0,11.907619531808663,11.009684452083787,11.06781900575183,6.034654030945033,2.0,12.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,422.3239398906082
10.0,45.0,9.976860150873048,8.957082126018156,8.924668661188461,2.0541873166170244,9.0,36.0,21.0,5.0,28.0,0.0,14.0,1.0,6.0,3320.911175109208
2.0,0.0,19.025940218970053,18.05326958912118,16.92207451980134,20.987072086580007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.68581101543367
5.0,13.0,4.238561473838062,2.890581347662944,3.868271254058589,9.119039415188745,42.0,50.0,30.0,6.0,29.0,0.0,61.0,7.0,64.0,1446.294038290537
10.0,86.0,7.099241859795322,5.207095298035608,5.032327435744548,3.946958372921345,25.0,79.0,38.0,38.0,29.0,0.0,53.0,4.0,57.0,2207.096463229768
4.0,77.0,3.883731477766341,3.042995896333839,1.869488216627916,9.025801947458351,32.0,56.0,26.0,35.0,57.0,3.0,91.0,24.0,112.0,2880.166905418489
10.0,45.0,5.9832800522036935,4.966483935331975,3.992506188120032,6.85847185330632,40.0,67.0,41.0,36.0,35.0,1.0,81.0,9.0,112.0,2255.912221414532
1.0,37.0,4.127957356689474,5.086263692253032,5.823251149000022,13.063630782390234,12.0,10.0,7.0,0.0,4.0,0.0,13.0,0.0,19.0,1603.6135107826342
6.0,59.0,20.91430206927944,19.02427601149537,19.245624241934216,11.856936839276722,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,24.70607927880444
10.0,45.0,6.966302976804853,6.172305248812284,5.099951001197228,6.950701642799551,34.0,52.0,36.0,24.0,60.0,0.0,47.0,6.0,80.0,2845.789384294551
3.0,68.0,11.920210346802492,10.945603037076271,11.88445817955232,5.01619672744382,2.0,14.0,10.0,0.0,1.0,0.0,3.0,0.0,0.0,656.1611227150255
8.0,15.0,9.189471739879764,8.358720003804343,8.023619896706174,2.9305680828465843,11.0,44.0,34.0,0.0,18.0,0.0,9.0,2.0,2.0,1894.700387595244
8.0,75.0,17.17498690585667,15.112218516983557,15.21628327426726,7.032108641396239,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,201.36537477915863
11.0,83.0,4.824801164224601,4.045503357342633,4.0554976324208525,5.0450200220025,51.0,95.0,45.0,26.0,26.0,0.0,101.0,8.0,115.0,3005.8778065561983
2.0,63.0,9.894683900056242,8.93179944080448,7.980764402824771,11.90898562696937,5.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1842.9308351672232
8.0,74.0,14.96380549403844,13.358276398897962,13.0677813156702,5.092410194645804,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,258.68325592577645
10.0,29.0,10.857293884530565,10.16964488588271,9.010027011376389,4.949301694473568,9.0,18.0,16.0,1.0,9.0,0.0,7.0,0.0,12.0,1102.6713772186038
8.0,74.0,12.834636029922695,10.855795484105537,11.16778119159361,3.053330949972484,6.0,17.0,14.0,0.0,5.0,0.0,3.0,0.0,0.0,505.3588988597167
3.0,33.0,17.027137136436266,15.990359289410204,17.004162803645375,11.98008113144946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.52476521104626
6.0,59.0,23.88330880937128,22.20455003238785,22.09098883918083,12.939445239229997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,193.118681072128
8.0,25.0,17.02355031778288,15.055497278728884,15.970289197699303,5.925448776359847,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,771.4833431631014
2.0,66.0,13.939300939113329,13.000090341691203,11.798476087782811,11.80643306392994,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,182.1969715451507
3.0,76.0,10.997870784391388,9.926290515469084,10.948608073699445,9.053654713981686,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,-0.0,134.02299590144725
3.0,80.0,15.099691157554917,13.963276187964356,14.937504784850397,10.874306443480751,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,200.995441018975
2.0,27.0,12.155660789907463,12.20247760081399,10.9422281316042,15.937636212831867,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,105.48233308768616
1.0,19.0,1.884265830556888,2.9595643092190023,4.128848590304294,10.992359447584814,29.0,29.0,19.0,2.0,18.0,0.0,50.0,3.0,36.0,420.3379184998533
10.0,45.0,11.08579118265211,8.876027116188908,9.181906254262158,1.9275252753542107,10.0,32.0,19.0,5.0,14.0,0.0,10.0,2.0,9.0,3567.161690846436
2.0,0.0,17.071430696844004,16.92925228193941,15.930657099911334,20.00160562823323,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,707.9095626304853
10.0,34.0,13.034427308262398,11.861946565994556,11.07534512589265,7.083490513361748,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,6.0,1129.2260080254584
6.0,59.0,21.03424371205412,19.09916448025916,18.856431055496284,11.10920262918975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.15578485809635
8.0,75.0,18.90907779280666,18.120970547151103,17.05323905266143,9.03287728495042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.26453448185126
5.0,12.0,6.20165144329391,5.9710268214766105,7.1517353850039,11.995981945466824,9.0,10.0,8.0,0.0,2.0,0.0,6.0,0.0,12.0,2500.939021126744
6.0,64.0,16.855409410269857,16.10043717798842,15.008494900674547,13.8905901223914,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,512.0760938454249
6.0,73.0,16.920750416887856,15.91966330403379,15.00344253383818,13.165193394858504,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,128.20426316770565
1.0,37.0,1.7968597232391397,3.048193972843946,3.9058234155995017,13.04139439642533,28.0,20.0,15.0,1.0,11.0,0.0,39.0,0.0,30.0,1641.1263325750592
10.0,29.0,9.109080954966942,7.992813013791228,6.867610502901438,7.944567856181599,20.0,24.0,20.0,1.0,22.0,0.0,17.0,1.0,18.0,1575.3672436941883
2.0,0.0,15.982325801610608,15.81487060935021,14.879880919132308,18.934662473051507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,720.2094794707273
3.0,70.0,16.942992892400703,16.097781364651876,17.10529250939378,14.984648861345532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.32362262281063
6.0,73.0,16.754939327956357,15.96774152227708,14.960653371130531,14.095738954524824,1.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,253.5473933595496
8.0,74.0,12.796585327908089,11.040901929262604,10.998718410700484,2.1867214950960334,4.0,19.0,12.0,0.0,5.0,0.0,2.0,0.0,2.0,427.9070705306259
8.0,15.0,11.020831400940752,9.944574408671505,11.203120712239096,3.972694228343856,4.0,13.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1123.1619569922177
11.0,83.0,5.0261479712864725,4.051550217799652,3.9386827633855215,5.015586095485895,53.0,94.0,51.0,43.0,30.0,0.0,96.0,5.0,110.0,3669.119088488497
2.0,63.0,11.07575154351976,9.954766278368256,8.91106756804529,12.884279563206862,4.0,4.0,1.0,1.0,2.0,0.0,-0.0,0.0,1.0,1614.57153302721
6.0,58.0,21.851279654108392,19.78777072223836,19.75493548078677,14.981417884940116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,28.22357795188291
8.0,25.0,15.035962652468198,14.043188861556263,14.084461294253432,3.9305148704098034,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1673.0246976304752
