id,information,type,province,price,land_size,price/m2,lat,long,translate
rl-121014032,"Please contact me at: 012389108
ផ្ទះថោនវីឡាលក់ 
▪️លក្ខណះ : ជាផ្ទះចំហៀង, ផ្ទះថ្មី(មិនទាន់រស់នៅ), ស្ថិតនៅតំបន់អភិវឌ្ឍន៍(មានផលចំណេញថ្ងៃក្រោយ), ជាប់នឹងមជ្ឈមណ្ឌលពាណិជ្ជកម្មបឹងបៃតង និងជិតនឹងផ្សារទំនើបAeon2, Makro.
🔸ទំហំដី 5.1m x 18m , ទំហំផ្ទះ 5.1m x 12m 
 🔹បន្ទប់គេង 3,បន្ទប់ទឹក 5 បន្ទប់សិក្សា 1 
▪️ទីតាំង : បុរី ថៃ ឈុនគ្រី  ភូមិច្រេស សង្កាត់គោកឃ្លាំង ខណ្ឌសែនសុខ
🔸តម្លៃ $ 150,000 (ចចារ)
ទំនាក់ទំនង 012 389 108 | 098 389 108",RESIDENTIAL,Phnom Penh,150000.0,91.8,1633.986928104575,11.578731,104.852759,"PLEASE Contact Me AT: 012389108
Town Villa House Sale 
▪ Final: A side home, new home (not lived), located to the development area (last days), adjacent), to Aeon2 Mall, Makro.
🔸 Land size 5.1m x 18m, house size 5.1m x 12m 
 🔹 3 bedrooms, 5 bathrooms 1 
▪ Location: Borey Thai, Chungari, Cheuk Village, Chheang of Sen Sok district, Khan Sen Sok district
🔸 Price $ 150,000 (negotiations)
Contact 012 389 108 | 098 389 108"
rl-121765077,"🏠 ផ្ទះល្វែងសម្រាប់លក់ នៅបុរីវិមានភ្នំពេញ
* ទីតាំងនៅ សង្កាត់ច្រាំងចំរេះ១, ខណ្ឌឬស្សីកែវ, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ១៥០,០០០ ដុល្លារ (ចរចារ)
* ទំហំដី៖ ៤ម x ២៣ម
* ទំហំផ្ទះ៖ ៤ម x ១៦ម (សល់ដីមុខ៖ ៥ម, សល់ដីក្រោយ៖ ២ម)
* បន្ទប់គេង៖ ០៤, បន្ទប់ទឹក៖ ០៥
* បន្ទប់ទទួលភ្ញៀវ ០១, ផ្ទះបាយ ០១, បន្ទប់ទទួលទាន ០១,
និងចំណតរថយន្ត ០២
* បែរទៅទិសខាងលិច
📞 សម្រាប់ព័ត៌មានបន្ថែម: 085 335 777
📧 អ៊ីមែល៖ info.c21mekong.com.kh
🌍 https://rebrand.ly/e4889
សូមអរគុណ!
-----------------
🏠 Flat for sale and at Borey Vimean Phnom Penh
* Address: chrang chamres I, russei keo, phnom penh
* Sale price: $150,000 (negotiable) soft title
* Land size: 4m x 23m
* House size: 4m x 16m (front land: 5m, back land: 2m)
* Bedroom: 04, Bathroom: 05
* Living room: 1, Kitchen: 1, Dining room: 1
and Parking: 2
* Direction: West
📞 More detail information: 085 335 777
📧 Email: info.c21mekong.com.kh
🌍 https://rebrand.ly/e4889
Thank you!!
#Team_Camko (Mr. Phat Samang)
#CKVP288EHJA7",RESIDENTIAL,Phnom Penh,150000.0,92.0,1630.4347826086955,11.632385,104.884868,"🏠 Flat for sale in Borey Palace
* Location in Kolesie Sangkat 1, Khan Russey Keo District, Phnom Penh
* Sale Price: $ 150,000 (Negotiable)
* Land size: 4 m x 23m
* Home Size: 4 mm x 16m (Face Land Remain: 5m, next land rest: 2 m)
* Bedrooms: 04, Bathrooms: 05
* Living Room 01, 01 kitchen, 01 bathroom,
And 02 parking
* Turn to the west
📞 For more information: 085 335 777
📧 Email: info.c2mekong.com.kh
🌍 https://reprand.ly/e4889
Thanks!
------------------
🏠 Flat for Sale and at Borey Vimean Phnom Penh
* Address: Chrang Chamres I, Russei Keo, Phnom Penh
* Sale Price: $ 150,000 (Negotiable) Soft Title
* LAND SIZE: 4m x 23m
* House Size: 4m x 16m (front Land: 5m, back land: 2M)
* BedRoom: 04, bathroom: 05
* Living Room: 1, Kitchen: 1, Dining Room: 1
and parking: 2
* Direction: West
📞 More Remail Information: 085 335 777
📧 Email: info.c2mekong.com.kh
🌍 https://reprand.ly/e4889
THANKY !!
#Team_Camko (Mr. Phat Samang)
# Ckvp288ehja7"
rl-121014046,"Please contact me at: 010898864
ផ្ទះលក់
▪️ទីតាំង : សង្កាត់បឹងសាឡាង ខណ្ឌទួលគោក
•លក្ខណះពិសេស : ផ្ទះថ្មី, ផ្ទះបាយធំ(5m), បរិយាកាសនិងអ្នកជិតខាងជុំវិញល្អ និងជិតសាលារៀន និងផ្សារ💰🎉
•ទំហំ : 15m x 4m (មានផ្លូវមុខ ក្រោយ), បន្ទប់គេង 4,  បន្ទប់ទឹក 4,(អាចជួលបានពី 300-500$/ខែ)
▪️លេខទូរសព្ទ : 012 389 108 / 098 389 108(Telegram, Line, WeChat or Whatapp)
—————————————
House for sale
▪️Location: Sankat Boeng Salang, Khan Toul Kok, 5 minutes or 1.3 km from Sovana Shopping Mall.
•Size: 15m X 4m from front door to back door + 5m for kitchen, 4 bed rooms with 4 toilets, big kitchen, 
•Environment: peaceful, friendly neighbors and convenient to public school Nd markets.
•Rental possibility: 350$-500$/month
▪️Contact: 012 389 108/098 389 108(Telegram, Line, WeChat or Whatapp)",RESIDENTIAL,Phnom Penh,150000.0,,,11.554077,104.896265,"PLEASE Contact ME AT: 010898864
House for sale
▪ Location: Sangkat Boeung Toul Kork
• Features: New home, large kitchen (5m), atmosphere and neighboring neighbors and near schools and marketing.
• Size: 15m x 4m (backway), 4 bedrooms, 4 bathrooms, (renting from 300-500 $ / month)
▪: 012 389 389 108/098 389 108 (Telegram, Line, WeChat or WhatApp)
--------------
House for Sale
▪ Sankat Boeng Salang Salang Salang, Khan Toul Kok, 5 minutes or 1.3 km from sovana shopping mall.
• size: 15m x 4m FRONS DOOR + 5M FOR KITCHEN, 4 TILLSS, Big kitchen, 
• Environmentus: Peaceful, Friendly Neighbors and Convenient to Public School ND Markets.
• Rental Possibility: 350 $-$ 450 $ / month
▪ ▪:389 1089 1089 108/098 389 108 (Telegram, Line, WeChat or WhatApp)"
rl-121014020,"ផ្ទះថោនវីឡាលក់ 
▪️លក្ខណះ : ជាផ្ទះចំហៀង, ផ្ទះថ្មី(មិនទាន់រស់នៅ), ស្ថិតនៅតំបន់អភិវឌ្ឍន៍(មានផលចំណេញថ្ងៃក្រោយ), ជាប់នឹងមជ្ឈមណ្ឌលពាណិជ្ជកម្មបឹងបៃតង និងជិតនឹងផ្សារទំនើបAeon2, Makro.
🔸ទំហំដី 5.1m x 18m , ទំហំផ្ទះ 5.1m x 12m 
🔹បន្ទប់គេង 3,បន្ទប់ទឹក 5 បន្ទប់សិក្សា 1 
▪️ទីតាំង : បុរី ថៃ ឈុនគ្រី ភូមិច្រេស សង្កាត់គោកឃ្លាំង ខណ្ឌសែនសុខ
🔸តម្លៃ $ 150,000 (ចចារ)
ទំនាក់ទំនង 011 352 108 | 086 352 108
#HouseForSaleAtSenSok
#VilaForSale",RESIDENTIAL,Phnom Penh,150000.0,91.8,1633.986928104575,11.578731,104.852759,"Town Villa House Sale 
▪ Final: A side home, new home (not lived), located to the development area (last days), adjacent), to Aeon2 Mall, Makro.
🔸 Land size 5.1m x 18m, house size 5.1m x 12m 
🔹 3 bedrooms, 5 bathrooms 1 
▪ Location: Borey Thai, Chungari, Cheuk Village, Chheang of Sen Sok district, Khan Sen Sok district
🔸 Price $ 150,000 (negotiations)
Contact 011 352 108 | 086 352 108
#Houseforsaleatsensh
#Vilaforsale"
rl-121013790,"ផ្ទះលក់ បុរីពិភពថ្មីចំការដូង គម្រោងទី២
* តម្លៃ: $150,000 ( ចរចារ )(L-2403)
* ទំហំផ្ទះ: 4m X 16m
* ទំហំដី : 4.1m X 21.5m
* បន្ទប់គេង : 4
* បន្ទប់ទឹក : 5
* សល់មុខ : 5m និងខាងក្រោយ 1.5m
* ប្លង់: : ប្លង់រឹង
📳ទំនាក់ទំនង : 085 222 769 / 069 993 667 (Ms. Sreyhouy)",RESIDENTIAL,Phnom Penh,150000.0,88.15,1701.6449234259785,11.492978,104.861209,"New World Sales House, Palm Farm, Project 2
* Price: $ 150,000 (Negotiable) (L-2403)
* Home size: 4m x 16m
* Land size: 4.1m x 21.5m
* Bedrooms: 4
* Bathrooms: 5
* Face Remain: 5m and rear 1.5m
* Layout:: Hard plot
📳 Contact: 085 222 769/069 993 667 (Ms. Sreyhouy)"
rl-121013945,"ផ្ទះលក់បន្ទាន់(L-2163)
- តម្លៃ : $150000 ( ចរចារ )
- ទំហំដី : 4.1m x 25m
- ទំហំផ្ទះ : 4.1m x 16m
- បន្ទប់ : 4 បន្ទប់គេង , 5 បន្ទប់ទឹក
- ប្លង់ : ប្លង់ទន់
- ទីតាំង : បុរីជីបម៉ុង
- ពិពណ៌នា : ល្អសំរាប់ការរស់នៅ និង ប្រកបរបរអាជីវកម្មផ្សេងៗ ទីតាំងស្ថិតនៅជិត សាលារៀន មន្ទីរពេទ្យ ផ្សារទំនើប ភោជនីយដ្ឋាន ធនាគារ ងាយស្រួលក្នុងការរស់នៅ និង សុវត្ថិភាពខ្ពស់...
សម្រាប់ព័ត៌មានបន្ថែម : 085 222 710 / 069 993 668 ( Mr. Hy )
--------------------------------------------------------
House For Sale
- Price : $150000 ( Negotiable )
- Land Sizes : 4.1m x 25m
- House Sizes : 4.1m x 16m
- Rooms : 4 Bedrooms , 5 Bathrooms
- Title : Soft
- Location : Borey Chip Mong
- Description : Good Location For Living and Running Business , Surrounding By School , Hospital , Market , Mart , Bank , Restaurant
For More Information : 085 222 710 / 069 993 668 ( Mr. Hy )",RESIDENTIAL,Phnom Penh,150000.0,102.5,1463.4146341463415,11.479751,104.868813,"Emergency Sale House (L-2163)
- Price: $ 150000 (Negotiable)
- Land size: 4.1m x 25m
- Home Size: 4.1m x 16m
- Room: 4 bedrooms, 5 bathrooms
- Layout: Soft layout
- Location: Borey Chiberry Mong
- Describe: Good for living and businessmeting, located nearly located near school, hotel, hotel, restaurant, high-speed, high-speed building ...
For more information: 085 222 710/069 993 (Mr68 (Mr. HY)
--------------------------------------------------------
House for Sale
- PRICE: $ 150000 (Negotiable)
- Land Sizes: 4.1m x 25m
- House Sizes: 4.1m x 16m
- ROOMS: 4 BedRrogroms, 5 bathrooms
- Title: SOFT
- Location: Borey Chip Mong
- Description: Goodtime for living and running business, surrounding by School, Hospital, Market, bank, bank, restaurant
For More Information: 085 222 710/069 993 668 (Mr. HY)"
rl-121724712,"With 3 bedrooms apartment for sale
- Price: 150,000$
- There are 2 bathrooms, 142 Sqm, 2 living rooms, include kitchen and balcony
- On 4th floor
- The location on st 136 on the 4th floor, it have been renovated to western standards.and it has some furniture.
There are sale on price 150,000$, however, the owner will consider selling separately.
If you are looking for newly renovated apartment as an investment or as home, or both, call now for book a viewing today!
🚩Contact Us: 085 223 377 | 085 222 768 (Mr Phirun)",RESIDENTIAL,Phnom Penh,150000.0,,,11.558485,104.930332,"With 3 BedRrogroms apartment for Sale
- PRICE: $ 150,000
- There, Two Bathrooms, 142 SQM, 2 Living Rooms, includee kitchen and balcony
- on 4th Floor
- The Location on St 136 on the 4th Floror, It Have Been Renovated to Western Standards.and IT Has Some Furniture.
Therere Are Sale on Price $ 150,000, However Will Consider Separately.
If You Are Looking For Newly Renovated APARATED APARTMS AS HOME, Or BOTH, Call Now For Book A Viewing Today!
🚩Contact us: 085 223 377 | 085 222 768 (MR Phirun)"
rl-135170206,"វីឡាកូនកាត់ សម្រាប់លក់⚡️នៅបុរីភ្នំពេញថ្មី ផ្លូវអង្គតាមិញ (ID:#D3310)
👉 តម្លៃ ៖ $150,000 (ចរចា)
👉ទីតាំងស្ថិតនៅក្នុងបុរីភ្នំពេញថ្មី ផ្លូវអង្គតាមិញ ជិតស្ដុបទួលពង្រ ផ្លូវវេងស្រេង ស្ពានអាកាសចោមចៅ បុរីឡុងនីទួលពង្រ និងគំរោងបុរីធំៗជាច្រើនទៀត។
👉 ទំហំដី ៖ 5.4m × 13.5m
👉 ទំហំផ្ទះ ៖ 5.4m × 8.5m សល់ដីខាងមុខ 5.5m
👉 ផ្ទះមាន 3បន្ទប់គេង 4បន្ទប់ទឹក  បន្ទប់ទទួលភ្ញៀវ1 និងផ្ទះបាយ1
👉 បែរមុខទៅទិស: ខាងជើង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ត្រឹមបុរី)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,150000.0,72.9,2057.61316872428,11.530521,104.853953,"Hybrid Villa For Sale ⚡️ Thmey Phnom Penh New Road (ID: # d3310)
👉 Price: $ 150,000 (Negotiable)
👉 Location in New Borey Phnom Penh Post near Veng Sreng Road Training, Veng Sreng Road, Veng Sreng, Frank Bridge, Chom Long Nynang, and more Big Kii projects.
👉 Land size: 5.4m × 13.5m
👉 Home size: 5.4m × 8.5m 5.5m front ground
👉 There are 3 bedrooms 4 bedrooms, 1 bathroom and 1 kitchen
👉 Choosing direction: North
👉 Release the Ownership Transfer Service (layout by Borey)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-133195770,"#Just #Listed 2bedrooms good Price 
ORKIDE THE ROYAL CONDOMINIUM 
- 2bedrooms
- size 95.23sqm 
- Fully Furnished 
- $750/M on 1 year leasing contract 🥰🥰
Visit Appointment: 089788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,150000.0,,,11.550031,104.874681,"#Just #listed 2BEDRROOMS GOD PRICE 
Orkide the royal condominium 
- 2BEDROOMS
- size 95.2sqm 
- fully filned 
- $ 750 / m on 1 year Leasing Contract 🥰🥰
Visit Appointment: 089788861
T.me/panhareth_duy"
rl-134389312,"ផ្ទះកែងលក់បន្ទាន់ ⚡️ នៅជិតផ្សារតាំងកសាងថ្មី ពោធិ៍ចិនតុង (ID: #D3059)
👉 តម្លៃ ៖ $149,000 (ចរចា)
👉 ទីតាំងល្អ នៅក្បែរផ្សារតាំងកសាងថ្មី ពោធិ៍ចិនតុង ជិតផ្លូវ105K ក្បែរ Lucky ជាតំបន់មានមនុស្សរស់នៅអ៊ូអរ ជុំវិណដោយរោងចក្រ និងផ្សារ ល្អសម្រាប់រស់នៅ ឬដាក់ជួលបាន។
👉 ទំហំផ្ទះ ៖ 4.37m x 15.5m  សល់មុខ3m ចំហៀង1.5m ក្រោយ 1.5m
👉 ផ្ទះមាន បន្ទប់គេង 5 បន្ទប់ទឹក 4 ផ្ទះបាយ បន្ទប់ទទួលភ្ញៀវ
👉 ទំហំដី ៖ 6m x 20m
👉 បែរមុខទៅទិសជើង 
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ទន់)	
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,149000.0,120.0,1241.6666666666667,11.553437,104.84404,"Corner Houses Emergent Sale ⚡️ Closing Natana Building - Pochentong (ID: # d3059)
👉 Price: $ 149,000 (Negotiable)
👉 A good location near the market, Poch Ton near 105k near Lucky, the area, the factory and the well-lived market for living or rent.
√ Home size: 4.37m x 15.5 MEMS Remaining 1.5m after 1.5m
👉 There are 5 bedrooms, 4 bathrooms, kitchen bathrooms
👉 Land size: 6m x 20m
👉 Turn forward to the foot direction 
👉 Release the Oil Transfer Service (soft plane)	
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-134580111,"ផ្ទះលក់បន្ទាន់⚡️នៅបុរីលឹមឈាងហាក់ឬស្សីកែវ (ID:#D3123)
👉 តម្លៃ ៖ $149,000(ចរចា)
👉 ទីតាំងល្អ ស្ថិតក្នុងបុរីលឹមឈាងហាក់ឬស្សីកែវ ជិតផ្លូវជាតិលេខ៥ និងស្ថានីយទូរទស្សន៍ CTN ជាតំបន់ជុំវិញដោយផ្សារទំនើប និងសាលាអន្តរជាតិ ល្អសម្រាប់រស់នៅ។
👉ទំហំផ្ទះ ៖ 4m x 12m សល់មុខ 5m សល់ក្រោយ 1m 
👉 ផ្ទះមាន 5បន្ទប់គេង 6បន្ទប់ទឹក ផ្ទះបាយ បន្ទប់ទទួលភ្ញៀវ
👉ទំហំដី ៖ 4m x 18m 
👉 បែរមុខទៅទិសខាង ជើង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,149000.0,72.0,2069.4444444444443,11.612547,104.90101,"Emergency Home Sales ⚡️ in Borey Kang Keo (ID: # D3123)
👉 Price: $ 149,000 (Negotiable)
👉 A good location is in Borey Lim Chheang Hak Keo near National Road 5 and CTN is surrounding by supermarkets and international schools for living.
👉 Home size: 4m x 12m The 5m next time left next 1m 
👉 There are 5 bedrooms, 6 bedrooms, kitchen bathrooms
👉 Land size: 4m x 18m 
👉 Turn to the north orientation
👉 Release the Oil Transfer Service (solid layout)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
