h3,population,geometry,index_right,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn
88658468e7fffff,2904.0,"MULTIPOLYGON (((104.90266208906063 11.62230107364694, 104.90319320942251 11.627471129270157, 104.8989354056773 11.63053058211069, 104.89414640979075 11.6284198850325, 104.89361540791668 11.623249697777283, 104.89787328343127 11.62019033922348, 104.90266208906063 11.62230107364694)))",273,0.080037005976,0.000338967900858,Chrang Chamreh Ti Pir,KH120712,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468e5fffff,3972.0,"MULTIPOLYGON (((104.91170829263253 11.621352211286199, 104.91223953144251 11.626522135157325, 104.90798202578938 11.6295816413146, 104.90319320942251 11.627471129270157, 104.90266208906063 11.62230107364694, 104.90691966660745 11.619241661811495, 104.91170829263253 11.621352211286199)))",546,0.10725437433,0.000460105015551,Kilomaetr Lekh Prammuoy,KH120704,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468e3fffff,2822.0,"MULTIPOLYGON (((104.8973422456416 11.615020155634307, 104.89787328343127 11.62019033922348, 104.89361540791668 11.623249697777283, 104.88882642290953 11.621138778411458, 104.88829550362526 11.615968463246551, 104.89255345083266 11.61290919901443, 104.8973422456416 11.615020155634307)))",546,0.10725437433,0.000460105015551,Kilomaetr Lekh Prammuoy,KH120704,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468e3fffff,2822.0,"MULTIPOLYGON (((104.8973422456416 11.615020155634307, 104.89787328343127 11.62019033922348, 104.89361540791668 11.623249697777283, 104.88882642290953 11.621138778411458, 104.88829550362526 11.615968463246551, 104.89255345083266 11.61290919901443, 104.8973422456416 11.615020155634307)))",273,0.080037005976,0.000338967900858,Chrang Chamreh Ti Pir,KH120712,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468e1fffff,1897.0,"MULTIPOLYGON (((104.90638851035206 11.614071609918174, 104.90691966660745 11.619241661811495, 104.90266208906063 11.62230107364694, 104.89787328343127 11.62019033922348, 104.8973422456416 11.615020155634307, 104.9015998950055 11.611960838155674, 104.90638851035206 11.614071609918174)))",546,0.10725437433,0.000460105015551,Kilomaetr Lekh Prammuoy,KH120704,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468ddfffff,3193.0,"MULTIPOLYGON (((104.88511031451752 11.5849457075238, 104.88564114049107 11.590116269330103, 104.88138327613532 11.593175303528625, 104.87659451428516 11.591063681415518, 104.87606380684767 11.585892988138589, 104.8803217427142 11.58283404843662, 104.88511031451752 11.5849457075238)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468dbfffff,2884.0,"MULTIPOLYGON (((104.87074443131597 11.578610324405268, 104.87127505614961 11.583781144559921, 104.86701682293695 11.58684003115604, 104.8622278935707 11.58472800309248, 104.86169738733037 11.579557051643766, 104.8659556918529 11.576498259543895, 104.87074443131597 11.578610324405268)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468d9fffff,4023.0,"MULTIPOLYGON (((104.87979099932693 11.577663359696228, 104.8803217427142 11.58283404843662, 104.87606380684767 11.585892988138589, 104.87127505614961 11.583781144559921, 104.87074443131597 11.578610324405268, 104.87500243861669 11.575551479234763, 104.87979099932693 11.577663359696228)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468d7fffff,4758.0,"MULTIPOLYGON (((104.87233635245893 11.594122662473, 104.8728670239358 11.59929336006128, 104.86860863616461 11.602352382255367, 104.86381950556786 11.600240612461118, 104.86328895268888 11.595069783586233, 104.86754741179868 11.592010855783414, 104.87233635245893 11.594122662473)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468d5fffff,2630.0,"MULTIPOLYGON (((104.88138327613532 11.593175303528625, 104.88191406617035 11.598345869710103, 104.87765597580714 11.60140494519405, 104.8728670239358 11.59929336006128, 104.87233635245893 11.594122662473, 104.87659451428516 11.591063681415518, 104.88138327613532 11.593175303528625)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468d3fffff,3707.0,"MULTIPOLYGON (((104.86701682293695 11.58684003115604, 104.86754741179868 11.592010855783414, 104.86328895268888 11.595069783586233, 104.85849983344517 11.592957792326747, 104.85796936319882 11.587786836469146, 104.8622278935707 11.58472800309248, 104.86701682293695 11.58684003115604)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468d1fffff,4621.0,"MULTIPOLYGON (((104.87606380684767 11.585892988138589, 104.87659451428516 11.591063681415518, 104.87233635245893 11.594122662473, 104.86754741179868 11.592010855783414, 104.86701682293695 11.58684003115604, 104.87127505614961 11.583781144559921, 104.87606380684767 11.585892988138589)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468cdfffff,8699.0,"MULTIPOLYGON (((104.90852118646819 11.590331800779655, 104.90905233193958 11.595501972019846, 104.90479513492126 11.598561206691473, 104.90000672058557 11.59645017558222, 104.89947569355327 11.591279872574816, 104.90373296240752 11.588220732435117, 104.90852118646819 11.590331800779655)))",1594,0.0622719259859,0.000226624306988,Tuol Sangke,KH120702,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468cdfffff,8699.0,"MULTIPOLYGON (((104.90852118646819 11.590331800779655, 104.90905233193958 11.595501972019846, 104.90479513492126 11.598561206691473, 104.90000672058557 11.59645017558222, 104.89947569355327 11.591279872574816, 104.90373296240752 11.588220732435117, 104.90852118646819 11.590331800779655)))",1128,0.0929603868325,0.00042587704565,Ruessei Kaev,KH120706,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468cbfffff,4251.0,"MULTIPOLYGON (((104.89415634553305 11.583998189418741, 104.89468729000296 11.589168619634265, 104.89042972330456 11.592227706860191, 104.88564114049107 11.590116269330103, 104.88511031451752 11.5849457075238, 104.88936795285099 11.581886714829597, 104.89415634553305 11.583998189418741)))",115,0.0551756779256,0.000140432267019,Boeng Kak Ti Pir,KH120408,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468cbfffff,4251.0,"MULTIPOLYGON (((104.89415634553305 11.583998189418741, 104.89468729000296 11.589168619634265, 104.89042972330456 11.592227706860191, 104.88564114049107 11.590116269330103, 104.88511031451752 11.5849457075238, 104.88936795285099 11.581886714829597, 104.89415634553305 11.583998189418741)))",114,0.0443236066781,0.000121472409612,Boeng Kak Ti Muoy,KH120407,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468cbfffff,4251.0,"MULTIPOLYGON (((104.89415634553305 11.583998189418741, 104.89468729000296 11.589168619634265, 104.89042972330456 11.592227706860191, 104.88564114049107 11.590116269330103, 104.88511031451752 11.5849457075238, 104.88936795285099 11.581886714829597, 104.89415634553305 11.583998189418741)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c9fffff,8037.0,"MULTIPOLYGON (((104.90320189948093 11.583050433930506, 104.90373296240752 11.588220732435117, 104.89947569355327 11.591279872574816, 104.89468729000296 11.589168619634265, 104.89415634553305 11.583998189418741, 104.89841368614668 11.580939143845919, 104.90320189948093 11.583050433930506)))",114,0.0443236066781,0.000121472409612,Boeng Kak Ti Muoy,KH120407,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c9fffff,8037.0,"MULTIPOLYGON (((104.90320189948093 11.583050433930506, 104.90373296240752 11.588220732435117, 104.89947569355327 11.591279872574816, 104.89468729000296 11.589168619634265, 104.89415634553305 11.583998189418741, 104.89841368614668 11.580939143845919, 104.90320189948093 11.583050433930506)))",1594,0.0622719259859,0.000226624306988,Tuol Sangke,KH120702,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c7fffff,1151.0,"MULTIPOLYGON (((104.89574922559885 11.599509357304944, 104.89628021672596 11.604679664590002, 104.89202249562153 11.60773888767687, 104.88723371171594 11.605627709043205, 104.8867028390897 11.60045727017486, 104.89096063185806 11.597398141514704, 104.89574922559885 11.599509357304944)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c7fffff,1151.0,"MULTIPOLYGON (((104.89574922559885 11.599509357304944, 104.89628021672596 11.604679664590002, 104.89202249562153 11.60773888767687, 104.88723371171594 11.605627709043205, 104.8867028390897 11.60045727017486, 104.89096063185806 11.597398141514704, 104.89574922559885 11.599509357304944)))",546,0.10725437433,0.000460105015551,Kilomaetr Lekh Prammuoy,KH120704,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c7fffff,1151.0,"MULTIPOLYGON (((104.89574922559885 11.599509357304944, 104.89628021672596 11.604679664590002, 104.89202249562153 11.60773888767687, 104.88723371171594 11.605627709043205, 104.8867028390897 11.60045727017486, 104.89096063185806 11.597398141514704, 104.89574922559885 11.599509357304944)))",1128,0.0929603868325,0.00042587704565,Ruessei Kaev,KH120706,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c5fffff,4612.0,"MULTIPOLYGON (((104.90479513492126 11.598561206691473, 104.90532624450957 11.603731382273123, 104.90106882131107 11.606790658457694, 104.89628021672596 11.604679664590002, 104.89574922559885 11.599509357304944, 104.90000672058557 11.59645017558222, 104.90479513492126 11.598561206691473)))",546,0.10725437433,0.000460105015551,Kilomaetr Lekh Prammuoy,KH120704,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c5fffff,4612.0,"MULTIPOLYGON (((104.90479513492126 11.598561206691473, 104.90532624450957 11.603731382273123, 104.90106882131107 11.606790658457694, 104.89628021672596 11.604679664590002, 104.89574922559885 11.599509357304944, 104.90000672058557 11.59645017558222, 104.90479513492126 11.598561206691473)))",1128,0.0929603868325,0.00042587704565,Ruessei Kaev,KH120706,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c3fffff,3303.0,"MULTIPOLYGON (((104.89042972330456 11.592227706860191, 104.89096063185806 11.597398141514704, 104.8867028390897 11.60045727017486, 104.88191406617035 11.598345869710103, 104.88138327613532 11.593175303528625, 104.88564114049107 11.590116269330103, 104.89042972330456 11.592227706860191)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c1fffff,3083.0,"MULTIPOLYGON (((104.89947569355327 11.591279872574816, 104.90000672058557 11.59645017558222, 104.89574922559885 11.599509357304944, 104.89096063185806 11.597398141514704, 104.89042972330456 11.592227706860191, 104.89468729000296 11.589168619634265, 104.89947569355327 11.591279872574816)))",114,0.0443236066781,0.000121472409612,Boeng Kak Ti Muoy,KH120407,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c1fffff,3083.0,"MULTIPOLYGON (((104.89947569355327 11.591279872574816, 104.90000672058557 11.59645017558222, 104.89574922559885 11.599509357304944, 104.89096063185806 11.597398141514704, 104.89042972330456 11.592227706860191, 104.89468729000296 11.589168619634265, 104.89947569355327 11.591279872574816)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c1fffff,3083.0,"MULTIPOLYGON (((104.89947569355327 11.591279872574816, 104.90000672058557 11.59645017558222, 104.89574922559885 11.599509357304944, 104.89096063185806 11.597398141514704, 104.89042972330456 11.592227706860191, 104.89468729000296 11.589168619634265, 104.89947569355327 11.591279872574816)))",1594,0.0622719259859,0.000226624306988,Tuol Sangke,KH120702,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468c1fffff,3083.0,"MULTIPOLYGON (((104.89947569355327 11.591279872574816, 104.90000672058557 11.59645017558222, 104.89574922559885 11.599509357304944, 104.89096063185806 11.597398141514704, 104.89042972330456 11.592227706860191, 104.89468729000296 11.589168619634265, 104.89947569355327 11.591279872574816)))",1128,0.0929603868325,0.00042587704565,Ruessei Kaev,KH120706,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468bdfffff,2777.0,"MULTIPOLYGON (((104.87552061456584 11.625146230917526, 104.87605137934511 11.630316681076351, 104.87179268244455 11.633375973284256, 104.86700314935833 11.631264721143262, 104.86647250318596 11.626094139712874, 104.87073127148282 11.623034941686251, 104.87552061456584 11.625146230917526)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468bdfffff,2777.0,"MULTIPOLYGON (((104.87552061456584 11.625146230917526, 104.87605137934511 11.630316681076351, 104.87179268244455 11.633375973284256, 104.86700314935833 11.631264721143262, 104.86647250318596 11.626094139712874, 104.87073127148282 11.623034941686251, 104.87552061456584 11.625146230917526)))",272,0.0621874015627,0.000181278201333,Chrang Chamreh Ti Muoy,KH120711,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468bdfffff,2777.0,"MULTIPOLYGON (((104.87552061456584 11.625146230917526, 104.87605137934511 11.630316681076351, 104.87179268244455 11.633375973284256, 104.86700314935833 11.631264721143262, 104.86647250318596 11.626094139712874, 104.87073127148282 11.623034941686251, 104.87552061456584 11.625146230917526)))",1374,0.0962728679935,0.000305360180314,Svay Pak,KH120703,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468bbfffff,5035.0,"MULTIPOLYGON (((104.8611524178752 11.618811956387415, 104.86168298140502 11.623982665558591, 104.85742391588802 11.627041809848748, 104.8526342156359 11.62493015077797, 104.85210377077024 11.619759310511773, 104.85636290748249 11.616700260402583, 104.8611524178752 11.618811956387415)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468b9fffff,1390.0,"MULTIPOLYGON (((104.8702005893285 11.617864363730309, 104.87073127148282 11.623034941686251, 104.86647250318596 11.626094139712874, 104.86168298140502 11.623982665558591, 104.8611524178752 11.618811956387415, 104.86541125749176 11.615752852576968, 104.8702005893285 11.617864363730309)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468b7fffff,1483.0,"MULTIPOLYGON (((104.8627441551132 11.634323959579506, 104.86327476529276 11.63949454425914, 104.85901554511423 11.642553822885992, 104.85422564352201 11.640442422748432, 104.85369515201118 11.635271706981351, 104.85795444341379 11.632212522430484, 104.8627441551132 11.634323959579506)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468b5fffff,2477.0,"MULTIPOLYGON (((104.87179268244455 11.633375973284256, 104.87232341125318 11.638546426756228, 104.86806448835655 11.641605759303658, 104.86327476529276 11.63949454425914, 104.8627441551132 11.634323959579506, 104.86700314935833 11.631264721143262, 104.87179268244455 11.633375973284256)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468b3fffff,5807.0,"MULTIPOLYGON (((104.85742391588802 11.627041809848748, 104.85795444341379 11.632212522430484, 104.85369515201118 11.635271706981351, 104.84890526192534 11.63316008483081, 104.84837485308589 11.62798924121796, 104.8526342156359 11.62493015077797, 104.85742391588802 11.627041809848748)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468b1fffff,2086.0,"MULTIPOLYGON (((104.86647250318596 11.626094139712874, 104.86700314935833 11.631264721143262, 104.8627441551132 11.634323959579506, 104.85795444341379 11.632212522430484, 104.85742391588802 11.627041809848748, 104.86168298140502 11.623982665558591, 104.86647250318596 11.626094139712874)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468adfffff,6043.0,"MULTIPOLYGON (((104.8989354056773 11.63053058211069, 104.89946649013487 11.635700641238666, 104.89520846020598 11.63876013486537, 104.8904192740878 11.636649475138668, 104.88988830814021 11.631479284442552, 104.89414640979075 11.6284198850325, 104.8989354056773 11.63053058211069)))",273,0.080037005976,0.000338967900858,Chrang Chamreh Ti Pir,KH120712,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468adfffff,6043.0,"MULTIPOLYGON (((104.8989354056773 11.63053058211069, 104.89946649013487 11.635700641238666, 104.89520846020598 11.63876013486537, 104.8904192740878 11.636649475138668, 104.88988830814021 11.631479284442552, 104.89414640979075 11.6284198850325, 104.8989354056773 11.63053058211069)))",272,0.0621874015627,0.000181278201333,Chrang Chamreh Ti Muoy,KH120711,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468adfffff,6043.0,"MULTIPOLYGON (((104.8989354056773 11.63053058211069, 104.89946649013487 11.635700641238666, 104.89520846020598 11.63876013486537, 104.8904192740878 11.636649475138668, 104.88988830814021 11.631479284442552, 104.89414640979075 11.6284198850325, 104.8989354056773 11.63053058211069)))",972,0.208900397358,0.0012294221682,Preaek Ta Sek,KH121003,,,,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468abfffff,5723.0,"MULTIPOLYGON (((104.88456824961393 11.62419808356991, 104.88509913296046 11.62936840233701, 104.88084073359146 11.632427748202847, 104.87605137934511 11.630316681076351, 104.87552061456584 11.625146230917526, 104.87977908545552 11.622086979268134, 104.88456824961393 11.62419808356991)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658468abfffff,5723.0,"MULTIPOLYGON (((104.88456824961393 11.62419808356991, 104.88509913296046 11.62936840233701, 104.88084073359146 11.632427748202847, 104.87605137934511 11.630316681076351, 104.87552061456584 11.625146230917526, 104.87977908545552 11.622086979268134, 104.88456824961393 11.62419808356991)))",273,0.080037005976,0.000338967900858,Chrang Chamreh Ti Pir,KH120712,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
